Depth,Mg
2440.825,10.795
2440.835,10.748
2440.845,9.324
2440.855,8.061
2440.865,6.984
2440.875,6.543
2440.885,7.103
2440.895,7.742
2440.905,8.516
2440.915,9.408
2440.925,9.153
2440.935,9.368
2440.945,10.417
2440.955,10.538
2440.965,9.535
2440.975,9.27
2440.985,9.006
2440.995,9.341
2441.005,9.141
2441.015,10.074
2441.025,10.221
2441.035,9.706
2441.045,8.7
2441.055,7.288
2441.065,6.069
2441.075,5.734
2441.085,5.667
2441.095,5.57
2441.105,5.786
2441.115,6.19
2441.125,6.268
2441.135,6.276
2441.145,6.67
2441.155,6.754
2441.165,6.505
2441.175,6.614
2441.185,7.166
2441.195,7.667
2441.205,8.202
2441.215,7.784
2441.225,6.576
2441.275,10.789
2441.285,12.071
2441.295,12.928
2441.305,11.49
2441.315,11.141
2441.325,10.869
2441.335,11.079
2441.345,11.172
2441.355,10.649
2441.365,9.884
2441.375,10.126
2441.385,10.143
2441.395,9.669
2441.405,8.59
2441.415,9.815
2441.425,10.197
2441.435,9.207
2441.445,10.556
2441.455,11.428
2441.465,12.084
2441.475,15.341
2441.485,17.764
2441.495,14.851
2441.505,15.422
2441.515,16.027
2441.525,15.628
2441.535,14.931
2441.545,14.442
2441.555,13.886
2441.565,12.947
2441.575,12.715
2441.585,12.139
2441.595,12.798
2441.605,12.316
2441.615,9.635
2441.625,8.178
2441.635,7.411
2441.645,7.164
2441.655,6.864
2441.665,6.734
2441.675,6.901
2441.685,6.994
2441.695,6.743
2441.705,6.349
2441.715,5.869
2441.725,6.306
2441.735,7.118
2441.745,6.719
2441.755,6.058
2441.765,6.333
2441.775,8.853
2441.785,10.984
2441.795,12.521
2441.805,12.974
2441.815,15.368
2441.825,16.781
2441.835,16.799
2441.845,15.419
2441.855,12.868
2441.865,10.488
2441.875,10.043
2441.885,9.454
2441.895,8.259
2441.905,7.917
2441.915,7.976
2441.925,8.863
2441.935,10.401
2441.945,11.726
2441.955,12.205
2441.965,14.23
2441.975,13.489
2441.985,11.72
2441.995,10.079
2442.005,7.616
2442.015,6.188
2442.025,5.107
2442.035,4.898
2442.045,4.727
2442.055,5.45
2442.065,6.173
2442.075,6.995
2442.085,7.377
2442.095,7.691
2442.105,8.11
2442.115,8.664
2442.125,8.701
2442.135,8.75
2442.145,7.82
2442.155,6.484
2442.165,6.185
2442.175,6.437
2442.185,6.915
2442.195,7.472
2442.205,8.074
2442.215,8.446
2442.225,9.598
2442.235,9.643
2442.245,9.254
2442.255,9.598
2442.265,9.158
2442.275,8.271
2442.285,7.876
2442.295,7.31
2442.305,7.186
2442.315,6.572
2442.325,6.554
2442.335,6.362
2442.345,6.616
2442.355,7.074
2442.365,6.874
2442.375,6.567
2442.385,6.108
2442.395,6.137
2442.405,7.233
2442.415,7.778
2442.425,7.482
2442.435,7.232
2442.445,8.319
2442.455,10.348
2442.465,11.6
2442.475,11.046
2442.485,11.094
2442.495,11.471
2442.505,10.822
2442.515,9.988
2442.525,9.001
2442.535,7.287
2442.545,6.373
2442.555,5.752
2442.565,5.791
2442.575,6.285
2442.585,7.125
2442.595,7.603
2442.605,7.582
2442.615,7.998
2442.625,7.652
2442.635,6.279
2442.645,6.267
2442.655,6.703
2442.665,6.969
2442.675,7.373
2442.685,8.348
2442.695,9.276
2442.705,10.012
2442.715,9.556
2442.725,9.629
2442.735,10.662
2442.745,10.831
2442.755,10.692
2442.765,9.417
2442.775,8.843
2442.785,9.315
2442.795,9.376
2442.805,9.787
2442.815,11.17
2442.825,10.703
2442.835,10.629
2442.845,10.694
2442.855,10.674
2442.865,11.072
2442.875,11.595
2442.885,11.17
2442.895,9.305
2442.905,7.743
2442.915,7.912
2442.925,7.345
2442.935,6.693
2442.945,7.027
2442.955,7.333
2442.965,7.43
2442.975,8.078
2442.985,7.928
2442.995,8.019
2443.005,8.787
2443.015,9.497
2443.025,10.174
2443.035,10.234
2443.045,9.165
2443.055,8.544
2443.065,7.201
2443.075,5.753
2443.085,5.491
2443.095,6.591
2443.105,6.739
2443.115,6.916
2443.125,7.848
2443.135,8.353
2443.145,8.911
2443.155,9.582
2443.165,11.216
2443.175,11.821
2443.185,11.145
2443.195,10.331
2443.205,9.953
2443.215,9.836
2443.225,8.953
2443.235,7.736
2443.245,7.518
2443.275,7.819
2443.285,9.823
2443.295,12.855
2443.305,11.133
2443.315,7.333
2443.325,6.34
2443.335,6.285
2443.345,6.493
2443.355,6.837
2443.365,6.919
2443.375,6.934
2443.395,7.447
2443.405,7.92
2443.415,8.737
2443.425,10.971
2443.435,13.082
2443.445,13.502
2443.455,9.226
2443.465,5.931
2443.475,7.72
2443.485,8.947
2443.495,8.655
2443.505,8.436
2443.515,8.216
2443.525,9.251
2443.535,9.436
2443.545,10.073
2443.555,10.225
2443.565,10.732
2443.575,11.808
2443.585,11.712
2443.595,10.932
2443.605,10.116
2443.615,9.654
2443.625,8.879
2443.635,8.096
2443.645,7.984
2443.655,7.932
2443.665,8.329
2443.675,8.988
2443.685,9.976
2443.695,10.544
2443.705,10.638
2443.715,11.748
2443.725,12.674
2443.735,12.839
2443.745,11.586
2443.755,10.447
2443.765,10.089
2443.775,9.174
2443.785,8.541
2443.795,8.765
2443.805,9.074
2443.815,9.445
2443.825,9.807
2443.835,12.26
2443.845,12.879
2443.855,11.232
2443.865,11.862
2443.875,12.817
2443.885,13.371
2443.895,12.555
2443.905,12.775
2443.915,11.902
2443.925,9.593
2443.935,9.707
2443.945,9.325
2443.955,9.01
2443.965,10.117
2443.975,11.158
2443.985,11.028
2443.995,11.095
2444.005,10.653
2444.015,9.466
2444.025,8.531
2444.035,9.364
2444.045,10.179
2444.055,10.566
2444.065,11.777
2444.075,12.925
2444.085,14.297
2444.095,13.55
2444.105,11.755
2444.115,10.59
2444.125,9.384
2444.135,8.547
2444.145,8.209
2444.155,8.9
2444.165,10.095
2444.175,11.055
2444.185,10.828
2444.195,10.309
2444.205,10.344
2444.215,10.397
2444.225,10.239
2444.235,10.416
2444.245,9.203
2444.255,7.466
2444.265,7.294
2444.275,6.85
2444.285,7.669
2444.295,9.374
2444.305,9.47
2444.315,9.02
2444.325,9.168
2444.335,9.786
2444.345,10.307
2444.355,9.554
2444.365,10.487
2444.375,12.591
2444.385,13.217
2444.395,13.386
2444.405,14.18
2444.415,14.998
2444.425,14.8
2444.435,13.927
2444.445,13.1
2444.455,13.649
2444.465,14.911
2444.475,15.084
2444.485,14.339
2444.495,12.563
2444.505,10.209
2444.515,9.834
2444.525,9.788
2444.535,9.818
2444.545,8.748
2444.555,7.817
2444.565,8.507
2444.575,8.72
2444.585,7.14
2444.595,7.002
2444.605,7.657
2444.615,7.787
2444.625,8.925
2444.635,9.196
2444.645,9.879
2444.655,10.362
2444.665,10.867
2444.675,11.096
2444.685,10.284
2444.695,9.536
2444.705,8.896
2444.715,8.868
2444.725,8.678
2444.735,8.083
2444.745,7.828
2444.755,8.395
2444.765,8.359
2444.775,7.912
2444.785,7.481
2444.795,8.012
2444.805,8.144
2444.815,8.192
2444.825,8.884
2444.835,8.832
2444.845,9.01
2444.855,9.959
2444.865,10.552
2444.875,10.714
2444.885,10.835
2444.895,10.626
2444.905,10.734
2444.915,10.488
2444.925,12.552
2444.935,13.139
2444.945,12.284
2444.955,12.092
2444.965,12.739
2444.975,11.678
2444.985,10.83
2444.995,10.046
2445.005,8.519
2445.015,7.366
2445.025,6.95
2445.035,6.73
2445.045,6.756
2445.055,6.626
2445.065,6.541
2445.075,6.54
2445.085,6.82
2445.095,7.0
2445.105,7.543
2445.115,7.462
2445.125,7.374
2445.135,7.351
2445.145,7.625
2445.155,6.704
2445.165,6.532
2445.175,7.703
2445.185,8.248
2445.195,8.425
2445.205,9.039
2445.215,9.92
2445.225,11.002
2445.235,12.114
2445.245,13.123
2445.255,14.588
2445.265,15.718
2445.275,16.848
2445.285,19.81
2445.295,24.434
2445.305,25.54
2445.315,24.521
2445.325,19.966
2445.335,15.717
2445.345,11.867
2445.355,9.489
2445.365,9.484
2445.375,8.46
2445.385,6.945
2445.395,6.871
2445.405,6.445
2445.415,5.39
2445.425,5.571
2445.435,5.652
2445.445,5.701
2445.455,5.587
2445.465,5.717
2445.475,6.124
2445.485,6.861
2445.495,7.597
2445.505,7.586
2445.515,7.34
2445.525,7.558
2445.535,8.191
2445.545,8.327
2445.555,8.319
2445.565,7.487
2445.575,7.357
2445.585,7.425
2445.595,7.603
2445.605,7.958
2445.615,8.197
2445.625,8.43
2445.635,7.96
2445.645,7.494
2445.655,6.594
2445.665,5.84
2445.675,5.391
2445.685,5.585
2445.695,6.554
2445.705,7.23
2445.715,7.642
2445.725,8.194
2445.735,8.388
2445.745,7.955
2445.755,7.908
2445.765,8.345
2445.775,8.147
2445.785,8.151
2445.795,8.188
2445.805,7.694
2445.815,7.254
2445.825,7.662
2445.835,8.602
2445.845,8.666
2445.855,9.477
2445.865,11.248
2445.875,8.264
2445.885,6.783
2445.895,7.794
2445.905,8.429
2445.915,7.278
2445.925,6.996
2445.935,7.873
2445.945,8.058
2445.955,8.222
2445.965,8.048
2445.975,7.851
2445.985,8.894
2445.995,8.606
2446.005,6.752
2446.015,5.802
2446.025,5.945
2446.035,7.417
2446.045,7.741
2446.055,7.925
2446.065,8.37
2446.075,8.596
2446.085,8.129
2446.095,8.003
2446.105,8.214
2446.115,8.258
2446.125,7.861
2446.135,7.275
2446.145,7.561
2446.155,8.175
2446.165,8.847
2446.175,9.89
2446.185,10.538
2446.195,11.313
2446.205,12.253
2446.215,12.386
2446.225,12.387
2446.235,11.299
2446.245,9.508
2446.255,8.622
2446.265,7.789
2446.275,7.219
2446.285,6.261
2446.295,5.686
2446.305,6.106
2446.315,6.773
2446.325,7.612
2446.335,8.228
2446.345,9.044
2446.355,11.072
2446.365,12.96
2446.375,13.313
2446.385,15.096
2446.395,16.784
2446.405,18.31
2446.415,19.804
2446.425,23.966
2446.435,22.697
2446.445,17.335
2446.455,16.833
2446.465,16.9
2446.475,16.187
2446.485,16.386
2446.495,14.752
2446.505,10.26
2446.515,6.944
2446.525,5.652
2446.535,5.53
2446.545,5.396
2446.555,6.006
2446.565,6.787
2446.575,7.488
2446.585,8.29
2446.595,9.497
2446.605,11.753
2446.615,10.908
2446.625,8.848
2446.635,9.805
2446.645,10.413
2446.655,9.791
2446.665,9.585
2446.675,10.164
2446.685,10.471
2446.695,11.681
2446.705,12.939
2446.715,13.435
2446.725,13.913
2446.735,14.246
2446.745,14.776
2446.755,15.209
2446.765,12.744
2446.775,10.746
2446.785,10.209
2446.795,9.506
2446.805,8.35
2446.815,8.561
2446.825,12.528
2446.835,12.691
2446.845,10.884
2446.855,11.022
2446.865,12.816
2446.875,13.61
2446.885,12.243
2446.895,10.708
2446.905,10.959
2446.915,11.005
2446.925,11.213
2446.935,13.065
2446.945,13.496
2446.955,11.639
2446.965,11.179
2446.975,9.803
2446.985,8.607
2446.995,8.673
2447.005,9.507
2447.015,10.744
2447.025,9.891
2447.035,8.419
2447.045,8.957
2447.055,9.71
2447.065,9.967
2447.075,9.785
2447.085,10.805
2447.095,11.991
2447.105,14.38
2447.115,14.261
2447.125,11.23
2447.135,10.311
2447.145,9.33
2447.155,8.997
2447.165,9.403
2447.175,9.315
2447.185,9.389
2447.195,9.298
2447.205,8.457
2447.215,7.021
2447.225,6.842
2447.285,7.589
2447.295,7.554
2447.305,7.008
2447.315,7.099
2447.325,7.108
2447.335,7.347
2447.345,8.298
2447.355,9.321
2447.365,9.407
2447.375,9.648
2447.385,9.801
2447.395,10.262
2447.405,11.511
2447.415,11.194
2447.425,10.208
2447.435,8.753
2447.445,8.655
2447.455,8.671
2447.465,8.352
2447.475,8.528
2447.485,8.714
2447.495,8.591
2447.505,8.736
2447.515,8.927
2447.525,8.677
2447.535,8.305
2447.545,8.621
2447.555,9.824
2447.565,9.444
2447.575,7.947
2447.585,7.476
2447.595,7.243
2447.605,8.015
2447.615,8.929
2447.625,8.444
2447.635,7.92
2447.645,9.025
2447.655,9.564
2447.665,10.122
2447.675,12.012
2447.685,13.462
2447.695,13.904
2447.705,13.363
2447.715,10.929
2447.725,9.105
2447.735,8.487
2447.745,8.431
2447.755,8.639
2447.765,8.459
2447.775,7.609
2447.785,8.694
2447.795,10.2
2447.805,9.815
2447.815,8.765
2447.825,7.85
2447.835,7.061
2447.845,5.684
2447.855,5.747
2447.865,5.222
2447.875,4.539
2447.885,4.761
2447.895,5.396
2447.905,5.652
2447.915,6.131
2447.925,6.276
2447.935,6.72
2447.945,6.828
2447.955,6.508
2447.965,6.538
2447.975,7.048
2447.985,7.168
2447.995,7.38
2448.005,8.739
2448.015,10.588
2448.025,12.147
2448.035,12.118
2448.045,11.796
2448.055,11.18
2448.065,12.742
2448.075,13.804
2448.085,12.26
2448.095,11.606
2448.105,14.924
2448.115,15.298
2448.125,7.862
2448.135,8.292
2448.145,10.111
2448.155,10.403
2448.165,9.895
2448.175,9.793
2448.185,10.394
2448.195,10.506
2448.205,10.65
2448.215,10.892
2448.225,11.004
2448.235,9.667
2448.245,9.048
2448.255,9.302
2448.265,9.127
2448.275,8.369
2448.285,8.432
2448.295,8.165
2448.305,8.103
2448.315,7.035
2448.325,6.06
2448.335,5.774
2448.345,5.497
2448.355,5.274
2448.365,4.709
2448.375,4.016
2448.385,4.046
2448.395,4.602
2448.405,5.116
2448.415,6.14
2448.425,7.177
2448.435,7.706
2448.445,7.973
2448.455,7.91
2448.465,7.986
2448.475,7.385
2448.485,7.131
2448.495,7.038
2448.505,6.749
2448.515,7.582
2448.525,8.448
2448.535,9.211
2448.545,9.991
2448.555,10.6
2448.565,12.106
2448.575,13.26
2448.585,13.46
2448.595,12.007
2448.605,11.685
2448.615,11.43
2448.625,11.751
2448.635,11.711
2448.645,11.399
2448.655,11.126
2448.665,11.225
2448.675,11.583
2448.685,12.02
2448.695,12.484
2448.705,13.213
2448.715,12.148
2448.725,11.828
2448.735,12.033
2448.745,10.925
2448.755,10.225
2448.765,9.837
2448.775,8.767
2448.785,8.197
2448.795,7.934
2448.805,7.578
2448.815,7.494
2448.825,6.926
2448.835,7.177
2448.845,7.799
2448.855,8.178
2448.865,8.3
2448.875,8.452
2448.885,8.856
2448.895,9.042
2448.905,8.871
2448.915,8.566
2448.925,8.855
2448.935,8.411
2448.945,7.626
2448.955,7.366
2448.965,7.022
2448.975,6.788
2448.985,6.908
2448.995,6.984
2449.005,7.175
2449.015,6.992
2449.025,7.334
2449.035,8.089
2449.045,8.347
2449.055,8.501
2449.065,11.501
2449.075,13.276
2449.085,14.507
2449.095,17.732
2449.105,18.384
2449.115,19.627
2449.125,21.961
2449.135,21.629
2449.145,20.451
2449.155,19.62
2449.165,15.654
2449.175,11.701
2449.185,11.75
2449.195,12.684
2449.205,13.272
2449.215,13.098
2449.225,12.128
2449.235,10.542
2449.245,9.027
2449.255,7.835
2449.265,6.395
2449.275,6.072
2449.285,5.634
2449.295,5.391
2449.305,5.492
2449.315,5.67
2449.325,6.056
2449.335,6.225
2449.345,6.552
2449.355,6.622
2449.365,6.931
2449.375,7.543
2449.385,8.516
2449.395,8.858
2449.405,8.876
2449.415,9.026
2449.425,10.392
2449.435,11.207
2449.445,8.424
2449.455,6.78
2449.465,6.973
2449.475,7.035
2449.485,7.204
2449.495,7.972
2449.505,8.608
2449.515,8.505
2449.525,8.095
2449.535,6.714
2449.545,5.786
2449.555,5.792
2449.565,5.495
2449.575,5.867
2449.585,6.481
2449.595,6.585
2449.605,6.767
2449.615,6.94
2449.625,7.083
2449.635,7.112
2449.645,7.21
2449.655,8.319
2449.665,9.705
2449.675,11.81
2449.685,12.608
2449.695,12.131
2449.705,12.994
2449.715,13.226
2449.725,12.875
2449.735,12.613
2449.745,12.405
2449.755,12.312
2449.765,12.229
2449.775,13.063
2449.785,14.308
2449.795,15.65
2449.805,15.528
2449.815,15.686
2449.825,16.177
2449.835,16.084
2449.845,17.643
2449.855,21.652
2449.865,23.052
2449.875,21.631
2449.885,16.78
2449.895,15.195
2449.905,16.081
2449.915,15.488
2449.925,15.065
2449.935,13.213
2449.945,12.592
2449.955,12.016
2449.965,11.337
2449.975,8.989
2449.985,7.191
2449.995,7.014
2450.005,7.209
2450.015,6.069
2450.025,5.392
2450.035,5.964
2450.045,6.602
2450.055,6.867
2450.065,8.939
2450.075,10.066
2450.085,8.416
2450.095,6.963
2450.105,6.767
2450.115,7.29
2450.125,7.589
2450.135,7.741
2450.145,8.735
2450.155,9.492
2450.165,10.286
2450.175,10.062
2450.185,10.123
2450.195,9.706
2450.205,9.491
2450.215,10.688
2450.225,13.292
2450.235,16.715
2450.245,19.706
2450.255,20.379
2450.265,21.562
2450.275,22.305
2450.285,22.697
2450.295,21.922
2450.305,17.964
2450.315,17.464
2450.325,17.736
2450.335,17.82
2450.345,18.482
2450.355,18.76
2450.365,15.838
2450.375,12.89
2450.385,10.278
2450.395,8.164
2450.405,6.549
2450.415,6.122
2450.425,6.422
2450.435,6.454
2450.445,6.438
2450.455,9.07
2450.465,10.114
2450.475,8.533
2450.485,7.934
2450.495,8.182
2450.505,8.952
2450.515,9.007
2450.525,8.824
2450.535,9.292
2450.545,9.743
2450.555,9.299
2450.565,9.123
2450.575,8.79
2450.585,9.457
2450.595,10.441
2450.605,10.004
2450.615,9.127
2450.625,9.264
2450.635,9.679
2450.645,9.319
2450.655,8.89
2450.665,8.743
2450.675,9.351
2450.685,9.388
2450.695,9.045
2450.705,9.344
2450.715,9.46
2450.725,9.611
2450.735,9.81
2450.745,9.917
2450.755,9.983
2450.765,9.547
2450.775,9.859
2450.785,9.869
2450.795,9.817
2450.805,9.798
2450.815,10.091
2450.825,10.267
2450.835,10.587
2450.845,11.391
2450.855,11.433
2450.865,10.775
2450.875,10.073
2450.885,10.015
2450.895,9.768
2450.905,9.99
2450.915,10.329
2450.925,11.323
2450.935,12.632
2450.945,13.702
2450.955,14.702
2450.965,15.292
2450.975,15.327
2450.985,15.275
2450.995,16.176
2451.005,17.887
2451.015,18.368
2451.025,18.733
2451.035,17.809
2451.045,14.874
2451.055,11.603
2451.065,9.459
2451.075,8.654
2451.085,8.707
2451.095,8.449
2451.105,8.594
2451.115,8.695
2451.125,8.378
2451.135,8.751
2451.145,9.414
2451.155,9.871
2451.165,10.6
2451.175,11.036
2451.185,11.513
2451.195,12.261
2451.205,12.03
2451.215,10.1
2451.225,9.119
2451.235,9.143
2451.245,8.833
2451.255,8.556
2451.265,8.243
2451.275,8.383
2451.285,8.509
2451.295,8.528
2451.305,8.589
2451.315,9.059
2451.325,9.533
2451.335,9.693
2451.345,8.409
2451.355,7.976
2451.365,8.053
2451.375,8.761
2451.385,9.123
2451.395,9.475
2451.405,9.641
2451.415,9.54
2451.425,9.14
2451.435,8.27
2451.445,7.418
2451.455,6.827
2451.465,6.453
2451.475,6.14
2451.485,6.296
2451.495,6.609
2451.505,6.849
2451.515,8.124
2451.525,9.17
2451.535,10.126
2451.545,10.688
2451.555,10.45
2451.565,11.472
2451.575,12.409
2451.585,12.606
2451.595,12.803
2451.605,12.295
2451.615,12.114
2451.625,11.434
2451.635,10.604
2451.645,9.973
2451.655,10.217
2451.665,10.228
2451.675,11.004
2451.685,11.539
2451.695,10.282
2451.705,8.859
2451.715,8.353
2451.725,8.101
2451.735,8.108
2451.745,8.681
2451.755,8.72
2451.765,7.517
2451.775,6.94
2451.785,6.573
2451.795,6.38
2451.805,6.665
2451.815,7.231
2451.825,7.657
2451.835,8.644
2451.845,8.487
2451.855,8.107
2451.865,7.957
2451.875,8.129
2451.885,7.958
2451.895,7.325
2451.905,7.122
2451.915,6.422
2451.925,6.072
2451.935,5.717
2451.945,5.004
2451.955,4.932
2451.965,5.712
2451.975,6.516
2451.985,7.771
2451.995,9.148
2452.005,10.593
2452.015,12.188
2452.025,12.908
2452.035,12.925
2452.045,12.911
2452.055,12.946
2452.065,12.041
2452.075,10.947
2452.085,9.427
2452.095,7.929
2452.105,7.372
2452.115,7.049
2452.125,6.632
2452.135,6.418
2452.145,6.08
2452.155,5.481
2452.165,5.503
2452.175,6.08
2452.185,6.553
2452.195,7.033
2452.205,7.21
2452.215,6.751
2452.225,6.682
2452.235,7.039
2452.245,7.594
2452.255,7.612
2452.265,7.327
2452.275,6.6
2452.285,6.037
2452.295,5.763
2452.305,4.934
2452.315,4.262
2452.325,4.054
2452.335,4.007
2452.345,3.915
2452.355,4.173
2452.365,4.704
2452.375,4.815
2452.385,5.19
2452.395,6.258
2452.405,7.105
2452.415,7.217
2452.425,8.013
2452.435,8.546
2452.445,8.409
2452.455,8.87
2452.465,9.537
2452.475,10.43
2452.485,10.51
2452.495,9.531
2452.505,9.409
2452.515,9.378
2452.525,9.248
2452.535,9.578
2452.545,9.464
2452.555,9.637
2452.565,9.494
2452.575,9.703
2452.595,9.437
2452.605,8.564
2452.615,7.797
2452.625,7.665
2452.635,7.639
2452.645,8.148
2452.655,8.186
2452.665,8.273
2452.675,8.201
2452.685,7.464
2452.695,7.343
2452.705,7.895
2452.715,8.348
2452.725,8.381
2452.735,8.292
2452.745,8.627
2452.755,8.976
2452.765,9.123
2452.775,9.174
2452.785,8.838
2452.795,8.796
2452.805,8.739
2452.815,8.924
2452.825,8.884
2452.835,8.744
2452.845,10.079
2452.855,10.651
2452.865,10.337
2452.875,10.467
2452.885,10.594
2452.895,10.752
2452.905,11.452
2452.915,11.671
2452.925,11.852
2452.935,12.19
2452.945,13.428
2452.955,13.804
2452.965,13.887
2452.975,14.098
2452.985,14.16
2452.995,13.579
2453.005,13.426
2453.015,13.064
2453.025,12.139
2453.035,10.912
2453.045,9.505
2453.055,9.657
2453.065,9.895
2453.075,9.862
2453.085,9.906
2453.095,9.918
2453.105,10.407
2453.115,10.606
2453.125,10.727
2453.135,10.403
2453.145,9.986
2453.155,9.686
2453.165,9.607
2453.175,8.727
2453.185,7.734
2453.195,7.064
2453.205,6.276
2453.215,5.864
2453.225,5.756
2453.885,8.629
2453.895,9.022
2453.915,9.376
2453.925,9.562
2453.935,9.126
2453.945,8.654
2453.955,8.073
2453.965,8.132
2453.975,8.46
2453.985,8.988
2453.995,9.482
2454.005,10.046
2454.015,10.291
2454.025,9.775
2454.035,9.181
2454.045,8.502
2454.055,8.051
2454.065,8.07
2454.075,7.845
2454.085,7.861
2454.095,7.938
2454.105,8.46
2454.115,9.194
2454.125,9.842
2454.135,10.102
2454.145,9.695
2454.155,8.808
2454.165,7.279
2454.175,6.485
2454.185,6.587
2454.195,7.023
2454.205,7.29
2454.215,8.211
2454.225,7.781
2454.235,7.155
2454.245,7.028
2454.255,7.049
2454.265,6.976
2454.275,6.721
2454.285,6.277
2454.295,5.256
2454.305,4.314
2454.315,4.031
2454.325,3.883
2454.335,3.66
2454.345,3.904
2454.355,4.77
2454.365,5.896
2454.375,7.032
2454.385,7.448
2454.395,7.588
2454.405,8.45
2454.415,8.883
2454.425,9.092
2454.435,9.235
2454.445,8.96
2454.455,8.388
2454.465,7.794
2454.475,6.988
2454.485,6.316
2454.495,6.381
2454.505,6.706
2454.515,6.982
2454.525,7.711
2454.535,7.979
2454.545,7.856
2454.555,8.418
2454.565,8.833
2454.575,8.904
2454.585,9.01
2454.595,8.998
2454.605,8.716
2454.615,8.797
2454.625,10.013
2454.635,11.196
2454.645,12.254
2454.655,13.132
2454.665,13.458
2454.675,13.676
2454.685,14.933
2454.695,10.86
2454.705,5.426
2454.715,5.557
2454.725,6.486
2454.735,7.112
2454.745,7.821
2454.755,9.149
2454.765,10.437
2454.775,11.292
2454.785,11.543
2454.795,11.736
2454.805,11.244
2454.815,10.363
2454.825,10.666
2454.835,10.16
2454.845,8.326
2454.855,8.001
2454.865,7.949
2454.875,7.886
2454.885,8.067
2454.895,9.12
2454.905,9.699
2454.915,9.75
2454.925,9.948
2454.935,10.263
2454.945,10.489
2454.955,11.057
2454.965,10.938
2454.975,10.15
2454.985,9.788
2454.995,8.303
2455.005,7.095
2455.015,7.087
2455.025,7.591
2455.035,7.809
2455.045,8.156
2455.055,8.061
2455.065,8.05
2455.075,7.993
2455.085,7.755
2455.095,7.646
2455.105,7.683
2455.115,8.307
2455.125,8.252
2455.135,7.29
2455.145,6.275
2455.155,5.32
2455.165,4.88
2455.175,5.088
2455.185,5.107
2455.195,4.852
2455.205,4.872
2455.215,4.681
2455.225,4.151
2455.285,7.25
2455.295,6.999
2455.305,6.77
2455.315,6.605
2455.325,6.532
2455.335,6.504
2455.345,6.53
2455.355,6.396
2455.365,6.052
2455.375,5.793
2455.385,6.017
2455.395,6.206
2455.405,6.188
2455.415,5.379
2455.425,5.007
2455.435,4.734
2455.445,4.962
2455.455,5.435
2455.465,5.801
2455.475,5.756
2455.485,6.188
2455.495,6.937
2455.505,7.157
2455.515,7.225
2455.525,7.039
2455.535,6.843
2455.545,6.731
2455.555,6.756
2455.565,7.483
2455.575,7.823
2455.585,6.677
2455.595,6.932
2455.605,8.83
