Depth,BC
2416.505,0.208
2416.515,0.223
2416.525,0.186
2416.535,0.148
2416.545,0.103
2416.555,0.114
2416.565,0.121
2416.575,0.115
2416.585,0.096
2416.595,0.117
2416.605,0.124
2416.615,0.135
2416.625,0.15
2416.635,0.142
2416.645,0.161
2416.655,0.182
2416.665,0.151
2416.675,0.137
2416.685,0.079
2416.695,0.057
2416.705,0.103
2416.715,0.11
2416.725,0.113
2416.735,0.118
2416.745,0.118
2416.755,0.154
2416.765,0.144
2416.775,0.102
2416.785,0.13
2416.795,0.079
2416.805,0.068
2416.815,0.082
2416.825,0.074
2416.835,0.082
2416.845,0.107
2416.855,0.147
2416.865,0.182
2416.875,0.237
2416.885,0.188
2416.895,0.143
2416.905,0.137
2416.915,0.148
2416.925,0.21
2416.935,0.226
2416.945,0.32
2416.955,0.34
2416.965,0.417
2416.975,0.457
2416.985,0.491
2416.995,0.375
2417.005,0.201
2417.015,0.194
2417.025,0.148
2417.035,0.111
2417.045,0.154
2417.055,0.142
2417.065,0.146
2417.075,0.125
2417.085,0.103
2417.095,0.111
2417.105,0.118
2417.115,0.089
2417.125,0.103
2417.135,0.13
2417.145,0.168
2417.155,0.182
2417.165,0.165
2417.175,0.211
2417.185,0.128
2417.195,0.102
2417.205,0.101
2417.215,0.093
2417.225,0.085
2417.235,0.122
2417.245,0.148
2417.255,0.206
2417.265,0.169
2417.275,0.139
2417.285,0.109
2417.295,0.119
2417.305,0.137
2417.315,0.138
2417.325,0.138
2417.335,0.111
2417.345,0.08
2417.355,0.083
2417.365,0.081
2417.375,0.081
2417.385,0.075
2417.395,0.051
2417.405,0.058
2417.415,0.068
2417.425,0.105
2417.435,0.131
2417.445,0.191
2417.455,0.244
2417.465,0.227
2417.475,0.144
2417.485,0.116
2417.495,0.119
2417.505,0.175
2417.515,0.173
2417.525,0.161
2417.535,0.238
2417.545,0.315
2417.555,0.423
2417.565,0.354
2417.575,0.217
2417.585,0.087
2417.595,0.095
2417.605,0.091
2417.615,0.122
2417.625,0.146
2417.635,0.142
2417.645,0.124
2417.655,0.143
2417.665,0.153
2417.675,0.168
2417.685,0.07
2417.695,0.066
2417.705,0.062
2417.715,0.069
2417.725,0.086
2417.735,0.089
2417.745,0.116
2417.755,0.127
2417.765,0.098
2417.775,0.121
2417.785,0.13
2417.795,0.136
2417.805,0.177
2417.815,0.18
2417.825,0.195
2417.835,0.203
2417.845,0.178
2417.855,0.141
2417.865,0.171
2417.875,0.197
2417.885,0.193
2417.895,0.174
2417.905,0.114
2417.915,0.134
2417.925,0.175
2417.935,0.215
2417.945,0.274
2417.955,0.195
2417.965,0.093
2417.975,0.05
2417.985,0.042
2417.995,0.061
2418.005,0.079
2418.015,0.082
2418.025,0.092
2418.035,0.094
2418.045,0.086
2418.055,0.084
2418.065,0.1
2418.075,0.117
2418.085,0.121
2418.095,0.108
2418.105,0.099
2418.115,0.12
2418.125,0.111
2418.135,0.122
2418.145,0.102
2418.155,0.084
2418.165,0.086
2418.175,0.145
2418.185,0.153
2418.195,0.168
2418.205,0.231
2418.215,0.218
2418.225,0.228
2418.235,0.202
2418.245,0.181
2418.255,0.155
2418.265,0.121
2418.275,0.101
2418.285,0.088
2418.295,0.079
2418.305,0.074
2418.315,0.078
2418.325,0.066
2418.335,0.091
2418.345,0.093
2418.355,0.105
2418.365,0.202
2418.375,0.205
2418.385,0.212
2418.395,0.141
2418.405,0.086
2418.415,0.073
2418.425,0.077
2418.435,0.128
2418.445,0.112
2418.455,0.13
2418.465,0.114
2418.475,0.11
2418.485,0.077
2418.495,0.071
2418.505,0.085
2418.515,0.076
2418.525,0.068
2418.535,0.096
2418.545,0.161
2418.555,0.21
2418.565,0.187
2418.575,0.188
2418.585,0.1
2418.595,0.097
2418.605,0.099
2418.615,0.101
2418.625,0.112
2418.635,0.116
2418.645,0.152
2418.655,0.139
2418.665,0.071
2418.675,0.057
2418.685,0.096
2418.695,0.104
2418.705,0.131
2418.715,0.132
2418.725,0.131
2418.735,0.148
2418.745,0.182
2418.755,0.247
2418.765,0.252
2418.775,0.154
2418.785,0.126
2418.795,0.138
2418.805,0.113
2418.815,0.128
2418.825,0.204
2418.835,0.287
2418.845,0.38
2418.855,0.401
2418.865,0.301
2418.875,0.216
2418.885,0.145
2418.895,0.205
2418.905,0.239
2418.915,0.228
2418.925,0.209
2418.935,0.191
2418.945,0.157
2418.955,0.109
2418.965,0.117
2418.975,0.13
2418.985,0.131
2418.995,0.097
2419.005,0.103
2419.015,0.085
2419.025,0.106
2419.035,0.092
2419.045,0.082
2419.055,0.081
2419.065,0.076
2419.075,0.069
2419.085,0.064
2419.095,0.079
2419.105,0.075
2419.115,0.089
2419.125,0.085
2419.135,0.103
2419.145,0.11
2419.155,0.064
2419.165,0.05
2419.175,0.055
2419.185,0.052
2419.195,0.064
2419.205,0.083
2419.215,0.091
2419.225,0.114
2419.235,0.114
2419.245,0.11
2419.255,0.134
2419.265,0.139
2419.275,0.133
2419.285,0.153
2419.295,0.159
2419.305,0.166
2419.315,0.187
2419.325,0.179
2419.335,0.194
2419.345,0.233
2419.355,0.259
2419.365,0.237
2419.375,0.167
2419.385,0.177
2419.395,0.173
2419.405,0.143
2419.415,0.122
2419.425,0.138
2419.435,0.122
2419.445,0.135
2419.455,0.106
2419.465,0.124
2419.475,0.118
2419.485,0.113
2419.495,0.114
2419.505,0.093
2419.515,0.126
2419.525,0.145
2419.535,0.159
2419.545,0.186
2419.555,0.2
2419.565,0.189
2419.575,0.151
2419.585,0.126
2419.595,0.115
2419.605,0.118
2419.615,0.125
2419.625,0.14
2419.635,0.167
2419.645,0.181
2419.655,0.167
2419.665,0.13
2419.675,0.071
2419.685,0.081
2419.695,0.103
2419.705,0.212
2419.715,0.231
2419.725,0.284
2419.735,0.269
2419.745,0.144
2419.755,0.109
2419.765,0.111
2419.775,0.171
2419.785,0.178
2419.795,0.153
2419.805,0.137
2419.815,0.127
2419.825,0.129
2419.835,0.101
2419.845,0.101
2419.855,0.133
2419.865,0.167
2419.875,0.174
2419.885,0.215
2419.895,0.206
2419.905,0.211
2419.915,0.247
2419.925,0.359
2419.935,0.366
2419.945,0.363
2419.955,0.208
2419.965,0.155
2419.975,0.169
2419.985,0.188
2419.995,0.181
2420.005,0.166
2420.015,0.212
2420.025,0.317
2420.035,0.315
2420.045,0.258
2420.055,0.259
2420.065,0.257
2420.075,0.302
2420.085,0.302
2420.095,0.225
2420.105,0.122
2420.115,0.08
2420.125,0.088
2420.135,0.081
2420.145,0.098
2420.155,0.083
2420.165,0.077
2420.175,0.092
2420.185,0.11
2420.195,0.106
2420.205,0.094
2420.215,0.132
2420.225,0.135
2420.235,0.16
2420.245,0.137
2420.255,0.146
2420.265,0.152
2420.275,0.079
2420.285,0.078
2420.295,0.079
2420.305,0.113
2420.315,0.137
2420.325,0.142
2420.335,0.111
2420.345,0.098
2420.355,0.078
2420.365,0.087
2420.375,0.094
2420.385,0.08
2420.395,0.111
2420.405,0.127
2420.415,0.09
2420.425,0.093
2420.435,0.117
2420.445,0.131
2420.455,0.12
2420.465,0.149
2420.475,0.149
2420.485,0.116
2420.495,0.084
2420.505,0.074
2420.515,0.081
2420.525,0.094
2420.535,0.068
2420.545,0.065
2420.555,0.097
2420.565,0.062
2420.575,0.077
2420.585,0.082
2420.595,0.07
2420.605,0.088
2420.615,0.125
2420.625,0.109
2420.635,0.131
2420.645,0.116
2420.655,0.076
2420.665,0.053
2420.675,0.062
2420.685,0.086
2420.695,0.111
2420.705,0.139
2420.715,0.166
2420.725,0.183
2420.735,0.191
2420.745,0.192
2420.755,0.175
2420.765,0.147
2420.775,0.166
2420.785,0.202
2420.795,0.177
2420.805,0.179
2420.815,0.175
2420.825,0.176
2420.835,0.133
2420.845,0.157
2420.855,0.15
2420.865,0.122
2420.875,0.118
2420.885,0.076
2420.895,0.066
2420.905,0.098
2420.915,0.12
2420.925,0.15
2420.935,0.146
2420.945,0.167
2420.955,0.199
2420.965,0.183
2420.975,0.191
2420.985,0.151
2420.995,0.098
2421.005,0.077
2421.015,0.072
2421.025,0.098
2421.035,0.11
2421.045,0.106
2421.055,0.062
2421.065,0.047
2421.075,0.065
2421.085,0.095
2421.095,0.09
2421.105,0.091
2421.115,0.067
2421.125,0.086
2421.135,0.081
2421.145,0.085
2421.155,0.093
2421.165,0.108
2421.175,0.14
2421.185,0.137
2421.195,0.141
2421.205,0.154
2421.215,0.167
2421.225,0.184
2421.235,0.226
2421.245,0.264
2421.255,0.251
2421.265,0.112
2421.275,0.13
2421.285,0.129
2421.295,0.119
2421.305,0.103
2421.315,0.094
2421.325,0.089
2421.335,0.114
2421.345,0.145
2421.355,0.153
2421.365,0.151
2421.375,0.167
2421.385,0.233
2421.395,0.273
2421.405,0.244
2421.415,0.22
2421.425,0.152
2421.435,0.175
2421.445,0.199
2421.455,0.205
2421.515,0.161
2421.525,0.174
2421.535,0.214
2421.545,0.127
2421.555,0.085
2421.565,0.072
2421.575,0.074
2421.585,0.162
2421.595,0.085
2421.605,0.091
2421.615,0.114
2421.625,0.117
2421.635,0.13
2421.645,0.195
2421.655,0.171
2421.665,0.152
2421.675,0.171
2421.685,0.12
2421.695,0.092
2421.705,0.126
2421.715,0.168
2421.725,0.174
2421.735,0.106
2421.745,0.08
2421.755,0.056
2421.765,0.072
2421.775,0.059
2421.785,0.067
2421.795,0.085
2421.805,0.077
2421.815,0.081
2421.825,0.155
2421.835,0.233
2421.845,0.219
2421.855,0.146
2421.865,0.144
2421.875,0.221
2421.885,0.1
2421.895,0.022
2421.905,0.346
2421.915,0.292
2421.925,0.079
2421.935,0.068
2421.945,0.076
2421.955,0.03
2421.965,0.029
2421.975,0.031
2421.985,0.042
2421.995,0.026
2422.005,0.054
2422.015,0.065
2422.025,0.075
2422.035,0.075
2422.045,0.057
2422.055,0.061
2422.065,0.082
2422.075,0.1
2422.085,0.052
2422.095,0.071
2422.105,0.071
2422.115,0.071
2422.125,0.1
2422.135,0.103
2422.145,0.109
2422.155,0.149
2422.165,0.186
2422.175,0.211
2422.185,0.162
2422.195,0.096
2422.205,0.072
2422.215,0.085
2422.225,0.101
2422.235,0.138
2422.245,0.151
2422.255,0.166
2422.265,0.094
2422.275,0.07
2422.285,0.053
2422.295,0.064
2422.305,0.068
2422.315,0.072
2422.325,0.063
2422.335,0.059
2422.345,0.039
2422.355,0.09
2422.365,0.114
2422.375,0.157
2422.385,0.206
2422.395,0.211
2422.405,0.218
2422.415,0.243
2422.425,0.185
2422.435,0.173
2422.445,0.188
2422.455,0.195
2422.465,0.194
2422.475,0.274
2422.485,0.245
2422.495,0.224
2422.505,0.147
2422.515,0.087
2422.525,0.087
2422.535,0.099
2422.545,0.107
2422.555,0.112
2422.565,0.173
2422.575,0.221
2422.585,0.259
2422.595,0.211
2422.605,0.182
2422.615,0.173
2422.625,0.111
2422.635,0.106
2422.645,0.091
2422.655,0.11
2422.665,0.111
2422.675,0.113
2422.685,0.066
2422.695,0.067
2422.705,0.079
2422.715,0.077
2422.725,0.074
2422.735,0.125
2422.745,0.135
2422.755,0.16
2422.765,0.148
2422.775,0.116
2422.785,0.149
2422.795,0.158
2422.805,0.086
2422.815,0.093
2422.825,0.107
2422.835,0.146
2422.845,0.153
2422.855,0.089
2422.865,0.079
2422.875,0.099
2422.885,0.095
2422.895,0.11
2422.905,0.118
2422.915,0.127
2422.925,0.125
2422.935,0.123
2422.945,0.11
2422.955,0.087
2422.965,0.089
2422.975,0.153
2422.985,0.166
2422.995,0.2
2423.005,0.201
2423.015,0.185
2423.025,0.142
2423.035,0.128
2423.045,0.145
2423.055,0.173
2423.065,0.205
2423.075,0.205
2423.085,0.195
2423.095,0.187
2423.105,0.145
2423.115,0.115
2423.125,0.137
2423.135,0.1
2423.145,0.088
2423.155,0.087
2423.165,0.098
2423.175,0.158
2423.185,0.133
2423.195,0.13
2423.205,0.134
2423.215,0.095
2423.225,0.145
2423.235,0.171
2423.245,0.09
2423.265,0.102
2423.275,0.1
2423.285,0.075
2423.295,0.083
2423.305,0.123
2423.315,0.13
2423.325,0.135
2423.335,0.153
2423.345,0.158
2423.355,0.139
2423.365,0.128
2423.375,0.163
2423.385,0.157
2423.395,0.094
2423.405,0.061
2423.415,0.107
2423.425,0.113
2423.435,0.12
2423.445,0.163
2423.455,0.131
2423.465,0.114
2423.475,0.083
2423.485,0.086
2423.495,0.099
2423.505,0.136
2423.515,0.181
2423.525,0.204
2423.535,0.201
2423.545,0.141
2423.555,0.157
2423.565,0.233
2423.575,0.223
2423.585,0.209
2423.595,0.147
2423.605,0.127
2423.615,0.108
2423.625,0.131
2423.635,0.117
2423.645,0.139
2423.655,0.154
2423.665,0.171
2423.675,0.163
2423.685,0.176
2423.695,0.152
2423.705,0.125
2423.715,0.165
2423.725,0.189
2423.735,0.194
2423.745,0.188
2423.755,0.169
2423.765,0.136
2423.775,0.121
2423.785,0.122
2423.795,0.126
2423.805,0.147
2423.815,0.19
2423.825,0.297
2423.835,0.332
2423.845,0.269
2423.855,0.185
2423.865,0.113
2423.875,0.165
2423.885,0.186
2423.895,0.246
2423.905,0.256
2423.915,0.203
2423.925,0.081
2423.935,0.112
2423.945,0.129
2423.955,0.11
2423.965,0.106
2423.975,0.122
2423.985,0.147
2423.995,0.118
2424.005,0.131
2424.015,0.145
2424.025,0.161
2424.035,0.125
2424.045,0.1
2424.055,0.11
2424.065,0.095
2424.075,0.108
2424.085,0.126
2424.095,0.11
2424.105,0.113
2424.115,0.126
2424.125,0.19
2424.135,0.194
2424.145,0.204
2424.155,0.249
2424.165,0.257
2424.175,0.268
2424.185,0.295
2424.195,0.309
2424.205,0.228
2424.215,0.122
2424.225,0.097
2424.275,0.063
2424.285,0.077
2424.295,0.109
2424.305,0.127
2424.315,0.139
2424.325,0.162
2424.335,0.201
2424.345,0.214
2424.355,0.232
2424.365,0.17
2424.375,0.118
2424.385,0.08
2424.395,0.104
2424.405,0.117
2424.415,0.155
2424.425,0.184
2424.435,0.185
2424.445,0.247
2424.455,0.304
2424.465,0.355
2424.475,0.257
2424.485,0.157
2424.495,0.165
2424.505,0.161
2424.515,0.209
2424.525,0.242
2424.535,0.215
2424.545,0.194
2424.555,0.208
2424.565,0.266
2424.575,0.263
2424.585,0.179
2424.595,0.121
2424.605,0.115
2424.615,0.163
2424.625,0.179
2424.635,0.145
2424.645,0.142
2424.655,0.126
2424.665,0.121
2424.675,0.107
2424.685,0.133
2424.695,0.104
2424.705,0.135
2424.715,0.145
2424.725,0.174
2424.735,0.261
2424.745,0.387
2424.755,0.486
2424.765,0.395
2424.775,0.2
2424.785,0.126
2424.795,0.103
2424.805,0.127
2424.815,0.135
2424.825,0.178
2424.835,0.198
2424.845,0.188
2424.855,0.165
2424.865,0.127
2424.875,0.135
2424.885,0.166
2424.895,0.158
2424.905,0.175
2424.915,0.152
2424.925,0.152
2424.935,0.165
2424.945,0.23
2424.955,0.214
2424.965,0.218
2424.975,0.17
2424.985,0.157
2424.995,0.13
2425.005,0.115
2425.015,0.113
2425.025,0.126
2425.035,0.15
2425.045,0.213
2425.055,0.245
2425.065,0.188
2425.075,0.122
2425.085,0.105
2425.095,0.118
2425.105,0.099
2425.115,0.103
2425.125,0.144
2425.135,0.146
2425.145,0.219
2425.155,0.246
2425.165,0.246
2425.175,0.21
2425.185,0.22
2425.195,0.21
2425.205,0.218
2425.215,0.244
2425.225,0.265
2425.235,0.159
2425.245,0.135
2425.255,0.117
2425.265,0.119
2425.275,0.085
2425.285,0.08
2425.295,0.104
2425.305,0.117
2425.315,0.138
2425.325,0.161
2425.335,0.155
2425.345,0.247
2425.355,0.243
2425.365,0.227
2425.375,0.293
2425.385,0.348
2425.395,0.45
2425.405,0.409
2425.415,0.326
2425.425,0.299
2425.435,0.217
2425.445,0.209
2425.455,0.183
2425.465,0.151
2425.475,0.114
2425.485,0.125
2425.495,0.155
2425.505,0.143
2425.515,0.216
2425.525,0.203
2425.535,0.335
2425.545,0.266
2425.555,0.266
2425.565,0.229
2425.575,0.154
2425.585,0.095
2425.595,0.107
2425.605,0.109
2425.615,0.133
2425.625,0.129
2425.635,0.126
2425.645,0.119
2425.655,0.187
2425.665,0.232
2425.675,0.212
2425.685,0.188
2425.695,0.158
2425.705,0.154
2425.715,0.178
2425.725,0.146
2425.735,0.096
2425.745,0.098
2425.755,0.106
2425.765,0.139
2425.775,0.116
2425.785,0.098
2425.795,0.086
2425.805,0.103
2425.815,0.083
2425.825,0.08
2425.835,0.086
2425.845,0.125
2425.855,0.106
2425.865,0.11
2425.875,0.124
2425.885,0.161
2425.895,0.147
2425.905,0.14
2425.915,0.138
2425.925,0.165
2425.935,0.144
2425.945,0.118
2425.955,0.104
2425.965,0.115
2425.975,0.153
2425.985,0.157
2425.995,0.128
2426.005,0.124
2426.015,0.093
2426.025,0.138
2426.035,0.16
2426.045,0.222
2426.055,0.227
2426.065,0.156
2426.075,0.131
2426.085,0.159
2426.095,0.141
2426.105,0.114
2426.115,0.1
2426.125,0.09
2426.135,0.099
2426.145,0.077
2426.155,0.086
2426.165,0.096
2426.175,0.094
2426.185,0.136
2426.195,0.149
2426.205,0.18
2426.215,0.207
2426.225,0.146
2426.235,0.095
2426.245,0.081
2426.255,0.098
2426.265,0.111
2426.275,0.139
2426.285,0.139
2426.295,0.146
2426.305,0.111
2426.315,0.091
2426.325,0.073
2426.335,0.074
2426.345,0.141
2426.355,0.078
2426.365,0.09
2426.375,0.104
2426.385,0.113
2426.395,0.082
2426.405,0.071
2426.415,0.11
2426.425,0.129
2426.435,0.143
2426.445,0.141
2426.455,0.149
2426.465,0.174
2426.475,0.15
2426.485,0.206
2426.495,0.182
2426.505,0.158
2426.515,0.091
2426.525,0.079
2426.535,0.076
2426.545,0.097
2426.555,0.102
2426.565,0.071
2426.575,0.097
2426.585,0.132
2426.595,0.129
2426.605,0.131
2426.615,0.165
2426.625,0.187
2426.635,0.172
2426.645,0.185
2426.655,0.166
2426.665,0.159
2426.675,0.124
2426.685,0.119
2426.695,0.142
2426.705,0.157
2426.715,0.126
2426.725,0.102
2426.735,0.12
2426.745,0.148
2426.755,0.113
2426.765,0.099
2426.775,0.083
2426.785,0.103
2426.795,0.106
2426.805,0.171
2426.815,0.258
2426.825,0.213
2426.835,0.195
2426.845,0.163
2426.855,0.172
2426.865,0.184
2426.875,0.235
2426.885,0.266
2426.895,0.286
2426.905,0.232
2426.915,0.159
2426.925,0.135
2426.935,0.156
2426.945,0.14
2426.955,0.155
2426.965,0.143
2426.975,0.117
2426.985,0.065
2426.995,0.069
2427.005,0.063
2427.015,0.097
2427.025,0.101
2427.035,0.127
2427.045,0.163
2427.055,0.196
2427.065,0.189
2427.075,0.14
2427.085,0.136
2427.095,0.145
2427.105,0.171
2427.115,0.183
2427.125,0.247
2427.135,0.322
2427.145,0.338
2427.155,0.489
2427.165,0.523
2427.175,0.432
2427.185,0.24
2427.195,0.118
2427.205,0.101
2427.215,0.103
2427.225,0.106
2427.235,0.098
2427.245,0.107
2427.255,0.125
2427.265,0.133
2427.275,0.143
2427.285,0.139
2427.295,0.141
2427.305,0.134
2427.315,0.117
2427.325,0.086
2427.335,0.079
2427.345,0.104
2427.355,0.093
2427.365,0.128
2427.375,0.148
2427.385,0.158
2427.395,0.145
2427.405,0.11
2427.415,0.105
2427.425,0.1
2427.435,0.07
2427.445,0.066
2427.455,0.114
2427.465,0.123
2427.475,0.139
2427.485,0.126
2427.495,0.151
2427.505,0.146
2427.515,0.174
2427.525,0.154
2427.535,0.16
2427.545,0.185
2427.555,0.198
2427.565,0.164
2427.575,0.141
2427.585,0.209
2427.595,0.227
2427.605,0.207
2427.615,0.229
2427.625,0.255
2427.635,0.163
2427.645,0.133
2427.655,0.155
2427.665,0.225
2427.675,0.226
2427.685,0.148
2427.695,0.118
2427.705,0.122
2427.715,0.094
2427.725,0.081
2427.735,0.074
2427.745,0.063
2427.755,0.072
2427.765,0.08
2427.775,0.104
2427.785,0.098
2427.795,0.08
2427.805,0.094
2427.815,0.102
2427.825,0.125
2427.835,0.116
2427.845,0.154
2427.855,0.159
2427.865,0.137
2427.875,0.131
2427.885,0.202
2427.895,0.19
2427.905,0.185
2427.915,0.166
2427.925,0.129
2427.935,0.15
2427.945,0.165
2427.955,0.148
2427.965,0.111
2427.975,0.108
2427.985,0.105
2427.995,0.084
2428.005,0.112
2428.015,0.147
2428.025,0.15
2428.035,0.115
2428.045,0.136
2428.055,0.142
2428.065,0.133
2428.075,0.087
2428.085,0.079
2428.095,0.083
2428.105,0.062
2428.115,0.085
2428.125,0.112
2428.135,0.116
2428.145,0.09
2428.155,0.087
2428.165,0.098
2428.175,0.139
2428.185,0.149
2428.195,0.154
2428.205,0.136
2428.215,0.13
2428.225,0.117
2428.235,0.083
2428.245,0.075
2428.255,0.105
2428.265,0.086
2428.275,0.091
2428.285,0.06
2428.295,0.076
2428.305,0.097
2428.315,0.132
2428.325,0.186
2428.335,0.236
2428.345,0.253
2428.355,0.255
2428.365,0.148
2428.375,0.122
2428.385,0.106
2428.395,0.066
2428.405,0.058
2428.415,0.06
2428.425,0.07
2428.435,0.078
2428.445,0.087
2428.455,0.098
2428.465,0.143
2428.475,0.131
2428.485,0.155
2428.495,0.154
2428.505,0.101
2428.515,0.039
2428.525,0.04
2428.535,0.042
2428.545,0.08
2428.555,0.087
2428.565,0.101
2428.575,0.095
2428.585,0.109
2428.595,0.113
2428.605,0.118
2428.615,0.157
2428.625,0.171
2428.635,0.194
2428.645,0.145
2428.655,0.09
2428.665,0.067
2428.675,0.062
2428.685,0.12
2428.695,0.171
2428.705,0.193
2428.715,0.216
2428.725,0.141
2428.735,0.129
2428.745,0.127
2428.755,0.105
2428.765,0.099
2428.775,0.091
2428.785,0.099
2428.795,0.145
2428.805,0.163
2428.815,0.12
2428.825,0.155
2428.835,0.169
2428.845,0.146
2428.855,0.147
2428.865,0.108
2428.875,0.088
2428.885,0.079
2428.895,0.08
2428.905,0.089
2428.915,0.087
2428.925,0.127
2428.935,0.131
2428.945,0.179
2428.955,0.231
2428.965,0.267
2428.975,0.29
2428.985,0.21
2428.995,0.167
2429.005,0.152
2429.015,0.15
2429.025,0.174
2429.035,0.166
2429.045,0.221
2429.055,0.324
2429.065,0.412
2429.075,0.341
2429.085,0.236
2429.095,0.2
2429.105,0.202
2429.115,0.13
2429.125,0.132
2429.135,0.129
2429.145,0.14
2429.155,0.134
2429.165,0.145
2429.175,0.172
2429.185,0.192
2429.195,0.269
2429.205,0.283
2429.215,0.337
2429.225,0.354
2429.275,0.392
2429.285,0.289
2429.295,0.281
2429.305,0.222
2429.315,0.157
2429.325,0.137
2429.335,0.115
2429.345,0.134
2429.355,0.129
2429.365,0.151
2429.375,0.153
2429.385,0.138
2429.395,0.099
2429.405,0.095
2429.415,0.118
2429.425,0.131
2429.435,0.138
2429.445,0.091
2429.455,0.084
2429.465,0.082
2429.475,0.068
2429.485,0.107
2429.495,0.129
2429.505,0.101
2429.515,0.087
2429.525,0.101
2429.535,0.11
2429.545,0.124
2429.555,0.126
2429.565,0.117
2429.575,0.139
2429.585,0.18
2429.595,0.244
2429.605,0.273
2429.615,0.295
2429.625,0.236
2429.635,0.166
2429.645,0.127
2429.655,0.123
2429.665,0.154
2429.675,0.222
2429.685,0.211
2429.695,0.225
2429.705,0.243
2429.715,0.234
2429.725,0.245
2429.735,0.255
2429.745,0.164
2429.755,0.171
2429.765,0.192
2429.775,0.216
2429.785,0.202
2429.795,0.225
2429.805,0.248
2429.815,0.186
2429.825,0.159
2429.835,0.129
2429.845,0.134
2429.855,0.123
2429.865,0.139
2429.875,0.161
2429.885,0.121
2429.895,0.094
2429.905,0.092
2429.915,0.08
2429.925,0.117
2429.935,0.093
2429.945,0.081
2429.955,0.086
2429.965,0.074
2429.975,0.07
2429.985,0.101
2429.995,0.107
2430.005,0.148
2430.015,0.157
2430.025,0.146
2430.035,0.154
2430.045,0.113
2430.055,0.123
2430.065,0.109
2430.075,0.157
2430.085,0.174
2430.095,0.167
2430.105,0.193
2430.115,0.165
2430.125,0.13
2430.135,0.117
2430.145,0.145
2430.155,0.179
2430.165,0.138
2430.175,0.121
2430.185,0.114
2430.195,0.123
2430.205,0.143
2430.215,0.147
2430.225,0.138
2430.235,0.112
2430.245,0.073
2430.255,0.068
2430.265,0.074
2430.275,0.071
2430.285,0.069
2430.295,0.075
2430.305,0.083
2430.315,0.072
2430.325,0.09
2430.335,0.1
2430.345,0.113
2430.355,0.131
2430.365,0.133
2430.375,0.156
2430.385,0.177
2430.395,0.147
2430.405,0.121
2430.415,0.119
2430.425,0.166
2430.435,0.193
2430.445,0.198
2430.455,0.201
2430.465,0.192
2430.475,0.2
2430.485,0.228
2430.495,0.237
2430.505,0.242
2430.515,0.23
2430.525,0.207
2430.535,0.174
2430.545,0.16
2430.555,0.141
2430.565,0.107
2430.575,0.083
2430.585,0.087
2430.595,0.079
2430.605,0.059
2430.615,0.064
2430.625,0.066
2430.635,0.078
2430.645,0.102
2430.655,0.127
2430.665,0.142
2430.675,0.144
2430.685,0.143
2430.695,0.149
2430.705,0.14
2430.715,0.128
2430.725,0.133
2430.735,0.163
2430.745,0.142
2430.755,0.156
2430.765,0.138
2430.775,0.163
2430.785,0.16
2430.795,0.145
2430.805,0.108
2430.815,0.141
2430.825,0.168
2430.835,0.198
2430.845,0.298
2430.855,0.255
2430.865,0.185
2430.875,0.191
2430.885,0.191
2430.895,0.221
2430.905,0.263
2430.915,0.276
2430.925,0.236
2430.935,0.212
2430.945,0.23
2430.955,0.257
2430.965,0.287
2430.975,0.302
2430.985,0.257
2430.995,0.212
2431.005,0.202
2431.015,0.21
2431.025,0.149
2431.035,0.144
2431.045,0.132
2431.055,0.173
2431.065,0.156
2431.075,0.125
2431.085,0.086
2431.095,0.138
2431.105,0.15
2431.115,0.134
2431.125,0.138
2431.135,0.139
2431.145,0.108
2431.155,0.086
2431.165,0.097
2431.175,0.11
2431.185,0.135
2431.195,0.15
2431.205,0.187
2431.215,0.163
2431.225,0.152
2431.235,0.162
2431.245,0.158
2431.255,0.122
2431.265,0.076
2431.275,0.069
2431.285,0.088
2431.295,0.096
2431.305,0.128
2431.315,0.147
