Depth,Na
2256.165,14.085
2256.175,14.943
2256.185,15.415
2256.195,15.93
2256.205,15.643
2256.215,14.187
2256.225,13.216
2256.235,12.451
2256.245,12.157
2256.255,13.243
2256.265,15.378
2256.275,18.094
2256.285,21.637
2256.295,24.432
2256.305,24.862
2256.315,24.72
2256.325,24.562
2256.335,25.501
2256.345,26.471
2256.355,25.412
2256.365,22.524
2256.375,19.159
2256.385,16.726
2256.395,15.151
2256.405,14.586
2256.415,14.16
2256.425,13.353
2256.435,12.456
2256.445,11.413
2256.455,10.399
2256.465,10.642
2256.475,12.671
2256.485,15.08
2256.495,18.908
2256.505,22.358
2256.515,23.303
2256.525,22.512
2256.535,19.885
2256.545,17.326
2256.555,14.904
2256.565,13.591
2256.575,14.322
2256.585,16.38
2256.595,18.928
2256.605,23.109
2256.615,27.996
2256.625,32.582
2256.635,36.827
2256.645,41.289
2256.655,45.749
2256.665,46.615
2256.675,45.51
2256.685,41.097
2256.695,33.188
2256.705,25.556
2256.715,19.36
2256.725,15.977
2256.735,13.464
2256.745,11.457
2256.755,10.301
2256.765,9.811
2256.775,9.686
2256.785,10.783
2256.795,13.191
2256.805,15.556
2256.815,16.391
2256.825,15.529
2256.835,13.582
2256.845,11.284
2256.855,10.749
2256.865,11.9
2256.875,14.323
2256.885,17.618
2256.895,20.991
2256.905,22.029
2256.915,20.642
2256.925,17.822
2256.935,15.129
2256.945,14.13
2256.955,14.431
2256.965,14.27
2256.975,13.358
2256.985,12.068
2256.995,10.813
2257.005,10.579
2257.015,10.858
2257.025,10.767
2257.035,10.917
2257.045,11.858
2257.055,13.119
2257.065,14.533
2257.075,15.927
2257.085,17.032
2257.095,16.871
2257.105,15.972
2257.115,14.841
2257.125,12.963
2257.135,11.089
2257.145,9.901
2257.155,9.628
2257.165,9.31
2257.175,8.778
2257.185,8.645
2257.195,8.919
2257.205,9.416
2257.215,10.501
2257.225,12.384
2257.235,14.063
2257.245,15.088
2257.255,16.896
2257.265,20.434
2257.275,23.496
2257.285,23.216
2257.295,21.688
2257.305,22.746
2257.315,20.298
2257.325,14.155
2257.335,15.264
2257.345,16.597
2257.355,19.811
2257.365,22.037
2257.375,23.956
2257.385,27.757
2257.395,33.674
2257.405,42.395
2257.415,52.573
2257.425,59.218
2257.435,60.2
2257.445,60.578
2257.455,60.302
2257.465,58.696
2257.475,59.502
2257.485,64.12
2257.495,46.97
2257.505,25.942
2257.515,25.532
2257.525,25.637
2257.535,25.348
2257.545,26.13
2257.555,29.551
2257.565,34.886
2257.575,42.047
2257.585,49.06
2257.595,51.463
2257.605,49.592
2257.615,43.93
2257.625,33.9
2257.635,27.328
2257.645,25.544
2257.655,28.867
2257.665,36.056
2257.675,42.421
2257.685,42.777
2257.695,36.967
2257.705,26.711
2257.715,19.597
2257.725,19.201
2257.735,22.798
2257.745,26.469
2257.755,26.212
2257.765,22.647
2257.775,15.44
2257.785,8.777
2257.795,6.41
2257.805,7.261
2257.815,8.109
2257.825,8.152
2257.835,10.065
2257.845,11.438
2257.855,12.061
2257.865,11.708
2257.875,10.502
2257.885,9.603
2257.895,9.583
2257.905,9.634
2257.915,9.356
2257.925,9.286
2257.935,9.749
2257.945,22.719
2257.955,24.965
2257.965,22.365
2257.975,19.631
2257.985,22.789
2257.995,23.714
2258.005,22.519
2258.015,21.227
2258.025,20.614
2258.035,21.268
2258.045,21.156
2258.055,20.868
2258.065,21.398
2258.075,23.991
2258.085,28.664
2258.095,32.107
2258.105,31.864
2258.115,27.45
2258.125,20.719
2258.135,15.577
2258.145,14.641
2258.155,17.206
2258.165,22.144
2258.175,27.107
2258.185,29.8
2258.195,28.404
2258.205,22.864
2258.215,15.863
2258.225,10.91
2258.235,9.533
2258.245,10.183
2258.265,11.922
2258.275,12.418
2258.285,12.243
2258.295,13.039
2258.305,15.889
2258.315,19.44
2258.325,22.028
2258.335,23.224
2258.345,22.595
2258.355,20.978
2258.365,20.845
2258.375,22.492
2258.385,24.64
2258.395,25.344
2258.405,23.8
2258.415,21.838
2258.425,18.656
2258.435,16.228
2258.445,15.731
2258.455,15.853
2258.465,15.934
2258.475,15.25
2258.485,14.037
2258.495,14.195
2258.505,16.405
2258.515,20.615
2258.525,25.055
2258.535,29.595
2258.545,31.976
2258.555,31.724
2258.565,30.625
2258.575,31.359
2258.585,37.346
2258.595,49.765
2258.605,61.735
2258.615,70.043
2258.625,68.274
2258.635,53.21
2258.645,33.484
2258.655,22.038
2258.665,16.21
2258.675,17.118
2258.685,19.634
2258.695,22.304
2258.705,24.839
2258.715,24.759
2258.725,22.182
2258.735,19.267
2258.745,15.583
2258.755,12.94
2258.765,11.551
2258.775,10.352
2258.785,10.454
2258.795,11.566
2258.805,14.61
2258.815,17.749
2258.825,18.561
2258.835,17.881
2258.845,16.968
2258.855,15.324
2258.865,14.161
2258.875,14.676
2258.885,15.429
2258.895,15.717
2258.905,16.24
2258.915,16.165
2258.925,15.911
2258.935,15.993
2258.945,16.267
2258.955,17.222
2258.965,20.112
2258.975,24.294
2258.985,30.708
2258.995,37.479
2259.005,40.719
2259.015,37.939
2259.025,30.44
2259.035,24.123
2259.045,18.175
2259.055,17.665
2259.065,19.76
2259.075,22.487
2259.085,24.022
2259.095,23.771
2259.105,20.925
2259.115,17.595
2259.125,15.892
2259.135,15.795
2259.145,16.311
2259.155,17.525
2259.165,19.37
2259.175,22.089
2259.185,24.97
2259.195,26.534
2259.205,26.108
2259.215,24.643
2259.225,23.165
2259.235,22.203
2259.245,21.914
2259.255,22.262
2259.265,22.503
2259.275,20.29
2259.285,14.794
2259.295,7.877
2259.305,4.724
2259.315,4.245
2259.325,5.057
2259.335,6.5
2259.345,8.024
2259.355,9.605
2259.365,11.4
2259.375,13.248
2259.385,15.457
2259.395,17.063
2259.405,18.396
2259.415,20.241
2259.425,20.571
2259.435,18.802
2259.445,16.512
2259.455,15.134
2259.465,15.078
2259.475,15.436
2259.485,15.969
2259.495,16.922
2259.505,18.031
2259.515,18.106
2259.525,17.384
2259.535,17.038
2259.545,16.349
2259.555,16.591
2259.565,19.335
2259.575,23.662
2259.585,28.631
2259.595,32.093
2259.605,33.44
2259.615,31.294
2259.625,26.593
2259.635,21.768
2259.645,17.07
2259.655,13.158
2259.665,9.718
2259.675,7.911
2259.685,7.5
2259.695,8.252
2259.715,9.754
2259.725,10.893
2259.735,11.471
2259.745,11.807
2259.755,12.299
2259.765,13.152
2259.775,13.944
2259.785,14.498
2259.795,13.841
2259.805,11.681
2259.815,9.997
2259.825,8.692
2259.835,8.061
2259.845,9.161
2259.855,12.357
2259.865,18.745
2259.875,28.138
2259.885,35.707
2259.895,40.907
2259.905,43.573
2259.915,41.993
2259.925,36.742
2259.935,29.105
2259.945,21.324
2259.955,16.993
2259.965,16.622
2259.975,16.689
2259.985,15.466
2259.995,12.742
2260.005,11.327
2260.015,11.288
2260.025,13.487
2260.035,18.547
2260.045,22.634
2260.055,26.115
2260.065,28.003
2260.075,27.712
2260.085,25.22
2260.095,22.54
2260.105,22.074
2260.115,22.431
2260.125,20.656
2260.135,16.302
2260.145,11.916
2260.155,9.844
2260.165,9.974
2260.175,11.116
2260.185,12.736
2260.195,14.143
2260.205,14.842
2260.215,14.576
2260.225,14.252
2260.235,14.08
2260.245,13.533
2260.255,13.454
2260.265,14.131
2260.275,16.04
2260.285,17.762
2260.295,18.224
2260.305,18.754
2260.315,20.82
2260.325,26.357
2260.335,33.998
2260.345,41.744
2260.355,45.687
2260.365,43.478
2260.375,35.673
2260.385,24.987
2260.395,16.87
2260.405,14.803
2260.415,17.362
2260.425,22.629
2260.435,28.102
2260.445,30.957
2260.455,31.144
2260.465,28.591
2260.475,23.89
2260.485,19.016
2260.495,16.387
2260.505,15.712
2260.515,15.941
2260.525,17.675
2260.535,19.973
2260.545,21.214
2260.555,21.622
2260.565,21.075
2260.575,20.618
2260.585,20.533
2260.595,21.662
2260.605,22.965
2260.615,21.293
2260.625,19.399
2260.635,17.125
2260.645,14.622
2260.655,14.063
2260.665,15.789
2260.675,19.671
2260.685,24.434
2260.695,27.661
2260.705,27.252
2260.715,25.646
2260.725,24.329
2260.735,25.614
2260.745,31.251
2260.755,39.282
2260.765,46.522
2260.775,51.66
2260.785,49.611
2260.795,42.693
2260.805,32.203
2260.815,20.939
2260.825,14.354
2260.835,13.309
2260.845,15.244
2260.855,17.198
2260.865,18.898
2260.875,19.721
2260.885,18.267
2260.895,17.105
2260.905,15.841
2260.915,14.447
2260.925,14.362
2260.935,15.194
2260.945,17.942
2260.955,19.037
2260.965,19.013
2260.975,21.814
2260.985,25.346
2260.995,28.217
2261.005,28.688
2261.015,26.667
2261.025,22.827
2261.035,18.824
2261.045,15.397
2261.055,13.765
2261.065,13.377
2261.075,14.142
2261.085,16.041
2261.095,18.014
2261.105,19.785
2261.115,21.665
2261.135,22.385
2261.145,22.37
2261.155,22.887
2261.165,23.47
2261.175,22.51
2261.185,19.409
2261.195,15.518
2261.205,17.227
2261.255,15.196
2261.265,18.13
2261.275,22.794
2261.285,29.75
2261.295,31.444
2261.305,26.837
2261.315,19.918
2261.325,22.348
2261.335,20.161
2261.345,18.071
2261.355,19.177
2261.365,22.888
2261.375,27.955
2261.385,32.363
2261.395,32.01
2261.405,27.243
2261.415,22.007
2261.425,19.147
2261.455,19.002
2261.465,21.209
2261.475,23.318
2261.485,23.674
2261.495,21.362
2261.505,18.751
2261.515,18.34
2261.525,20.978
2261.535,27.338
2261.545,34.172
2261.555,37.946
2261.565,36.281
2261.575,29.713
2261.585,22.84
2261.595,17.465
2261.605,14.426
2261.615,14.665
2261.625,16.94
2261.635,21.376
2261.645,25.848
2261.655,28.183
2261.665,26.872
2261.675,23.412
2261.685,20.976
2261.695,20.165
2261.705,19.275
2261.715,17.438
2261.725,15.41
2261.735,15.344
2261.745,19.106
2261.755,26.275
2261.765,35.249
2261.775,42.899
2261.785,44.854
2261.795,41.186
2261.805,33.568
2261.815,26.731
2261.825,25.192
2261.835,28.046
2261.845,32.658
2261.855,36.419
2261.865,36.151
2261.875,37.092
2261.885,28.722
2261.895,15.23
2261.905,10.952
2261.915,8.997
2261.925,8.917
2261.935,9.879
2261.945,10.797
2261.955,10.987
2261.965,11.242
2261.975,12.079
2261.985,13.65
2261.995,16.283
2262.005,19.393
2262.015,20.583
2262.025,19.61
2262.035,16.757
2262.045,12.68
2262.055,10.307
2262.065,10.516
2262.075,12.754
2262.085,16.825
2262.095,22.127
2262.105,29.178
2262.115,37.084
2262.125,44.328
2262.135,48.645
2262.145,47.947
2262.155,41.73
2262.165,30.51
2262.175,20.201
2262.185,14.692
2262.195,12.485
2262.205,12.009
2262.215,12.786
2262.225,13.912
2262.235,15.661
2262.245,16.583
2262.255,15.886
2262.265,13.244
2262.275,9.734
2262.285,7.885
2262.295,7.83
2262.305,9.641
2262.315,12.135
2262.325,14.573
2262.335,16.928
2262.345,17.817
2262.355,16.681
2262.365,14.491
2262.375,12.354
2262.385,11.862
2262.395,13.719
2262.405,17.124
2262.415,19.51
2262.425,19.864
2262.435,19.257
2262.445,17.561
2262.455,15.852
2262.465,15.337
2262.475,15.527
2262.485,13.279
2262.495,10.238
2262.505,10.159
2262.515,12.524
2262.525,15.949
2262.535,17.172
2262.545,17.682
2262.555,18.188
2262.565,19.814
2262.575,24.223
2262.585,29.716
2262.595,36.305
2262.605,39.298
2262.615,36.054
2262.625,28.089
2262.635,18.678
2262.645,12.72
2262.655,11.03
2262.665,11.017
2262.675,12.609
2262.685,14.524
2262.695,15.365
2262.705,14.495
2262.715,12.083
2262.725,9.584
2262.735,8.911
2262.745,10.678
2262.755,13.685
2262.765,16.393
2262.775,18.207
2262.785,18.287
2262.795,16.754
2262.805,15.413
2262.815,15.491
2262.825,17.853
2262.835,22.361
2262.845,27.204
2262.855,31.068
2262.865,33.938
2262.875,33.509
2262.885,30.337
2262.895,27.343
2262.905,25.74
2262.915,24.472
2262.925,21.826
2262.935,19.942
2262.945,19.597
2262.955,19.772
2262.965,21.13
2262.975,20.908
2262.985,18.546
2262.995,17.012
2263.005,17.517
2263.015,20.016
2263.025,23.126
2263.035,24.779
2263.045,24.287
2263.055,20.935
2263.065,15.934
2263.075,12.017
2263.085,9.792
2263.095,9.691
2263.105,10.627
2263.115,11.258
2263.125,11.239
2263.135,10.047
2263.145,8.464
2263.155,7.66
2263.165,8.107
2263.175,9.991
2263.185,13.22
2263.195,18.018
2263.205,23.849
2263.215,27.945
2263.225,29.824
2263.255,29.589
2263.265,25.119
2263.275,18.98
2263.285,15.87
2263.295,14.871
2263.305,16.421
2263.315,19.184
2263.325,22.122
2263.335,23.777
2263.345,23.142
2263.355,20.173
2263.365,16.125
2263.375,13.163
2263.385,13.843
2263.395,18.817
2263.405,26.458
2263.415,32.426
2263.425,36.563
2263.435,36.17
2263.445,30.774
2263.455,22.948
2263.465,15.297
2263.475,10.584
2263.485,8.96
2263.495,8.099
2263.505,8.441
2263.515,10.019
2263.525,12.037
2263.535,13.553
2263.545,15.186
2263.555,15.637
2263.565,15.224
2263.575,15.029
2263.585,14.938
2263.595,14.744
2263.605,14.178
2263.615,13.166
2263.625,11.679
2263.635,10.952
2263.645,12.254
2263.655,14.965
2263.665,18.247
2263.675,22.494
2263.685,27.385
2263.695,33.456
2263.705,36.48
2263.715,34.965
2263.725,31.124
2263.735,25.506
2263.745,18.609
2263.755,14.205
2263.765,13.181
2263.775,13.869
2263.785,14.634
2263.795,14.694
2263.805,13.802
2263.815,13.02
2263.825,13.39
2263.835,16.021
2263.845,20.352
2263.855,25.72
2263.865,30.567
2263.875,32.31
2263.885,30.609
2263.895,27.617
2263.905,23.002
2263.915,18.803
2263.925,16.278
2263.935,14.171
2263.945,12.127
2263.955,11.571
2263.965,12.093
2263.975,12.79
2263.985,12.93
2263.995,12.708
2264.005,12.171
2264.015,12.277
2264.025,14.202
2264.035,18.194
2264.045,23.088
2264.055,29.639
2264.065,34.532
2264.075,35.335
2264.085,33.091
2264.095,27.751
2264.105,22.428
2264.115,22.269
2264.125,25.077
2264.135,29.399
2264.145,32.28
2264.155,30.473
2264.165,25.373
2264.175,20.681
2264.185,15.956
2264.195,12.682
2264.205,11.289
2264.215,11.367
2264.225,11.902
2264.235,11.916
2264.245,11.175
2264.255,10.445
2264.265,10.504
2264.275,11.09
2264.285,12.34
2264.295,13.923
2264.305,15.965
2264.315,17.437
2264.325,18.345
2264.335,20.206
2264.345,23.912
2264.355,29.034
2264.365,36.731
2264.375,42.056
2264.385,42.586
2264.395,37.325
2264.405,29.645
2264.415,21.38
2264.425,17.957
2264.435,19.39
2264.445,23.798
2264.455,28.159
2264.465,29.721
2264.475,27.046
2264.485,19.617
2264.495,12.428
2264.505,8.908
2264.515,8.512
2264.525,9.048
2264.535,10.508
2264.545,12.339
2264.555,13.726
2264.565,14.842
2264.575,14.763
2264.585,14.259
2264.595,14.626
2264.605,15.945
2264.615,18.951
2264.625,23.434
2264.635,28.326
2264.645,30.889
2264.655,29.333
2264.665,28.138
2264.675,28.682
2264.685,29.009
2264.695,27.324
2264.705,24.245
2264.715,21.643
2264.725,19.398
2264.735,19.444
2264.745,21.064
2264.755,24.849
2264.765,28.817
2264.775,30.303
2264.785,28.433
2264.795,23.213
2264.805,17.779
2264.815,12.164
2264.825,9.194
2264.835,9.345
2264.845,11.953
2264.855,15.228
2264.865,17.664
2264.875,20.159
2264.885,21.34
2264.895,20.987
2264.905,20.576
2264.915,20.36
2264.925,19.781
2264.935,18.106
2264.945,16.086
2264.955,13.377
2264.965,11.348
2264.975,10.91
2264.985,11.898
2264.995,13.172
2265.005,14.927
2265.015,17.359
2265.025,18.993
2265.035,19.905
2265.045,20.783
2265.055,21.612
2265.065,22.841
2265.075,17.89
2265.085,16.431
2265.095,17.428
2265.105,23.064
2265.115,27.427
2265.125,31.658
2265.135,32.387
2265.145,29.961
2265.155,24.404
2265.165,18.906
2265.175,14.576
2265.185,12.806
2265.195,13.058
2265.205,14.479
2265.215,15.368
2265.225,15.177
2265.235,14.65
2265.245,13.803
2265.255,12.748
2265.265,12.583
2265.275,13.9
2265.285,16.092
2265.295,20.744
2265.305,26.22
2265.315,30.312
2265.325,35.718
2265.335,39.995
2265.345,41.163
2265.355,40.042
2265.365,36.928
2265.375,34.678
2265.385,33.962
2265.395,32.608
2265.405,30.596
2265.415,28.537
2265.425,28.0
2265.435,30.233
2265.445,33.795
2265.455,38.771
2265.465,41.923
2265.475,42.751
2265.485,37.893
2265.505,30.811
2265.515,24.243
2265.525,22.157
2265.535,22.974
2265.545,24.835
2265.555,26.931
2265.565,30.417
2265.575,37.29
2265.585,43.051
2265.595,50.0
2265.605,54.155
2265.615,52.526
2265.625,46.129
2265.635,39.448
2265.645,36.766
2265.655,34.549
2265.665,30.386
2265.675,27.514
2265.685,28.227
2265.695,32.961
2265.705,38.335
2265.715,42.995
2265.725,46.112
2265.735,44.006
2265.745,37.749
2265.755,29.182
2265.765,19.127
2265.775,13.752
2265.785,13.056
2265.795,14.663
2265.805,17.269
2265.815,18.662
2265.825,18.704
2265.835,17.126
2265.845,15.28
2265.855,14.023
2265.865,14.451
2265.875,17.07
2265.885,20.809
2265.895,25.116
2265.905,28.208
2265.915,28.46
2265.925,25.762
2265.935,21.368
2265.945,18.297
2265.955,17.373
2265.965,17.709
2265.975,18.193
2265.985,18.171
2265.995,16.818
2266.005,14.763
2266.015,13.459
2266.025,12.865
2266.035,13.202
2266.045,14.349
2266.055,15.795
2266.065,17.938
2266.075,20.211
2266.085,21.817
2266.095,23.469
2266.105,24.837
2266.115,24.929
2266.125,22.589
2266.135,20.232
2266.145,20.067
2266.155,21.335
2266.165,23.858
2266.175,25.19
2266.185,25.155
2266.195,22.59
2266.205,18.757
2266.215,16.056
2266.225,14.511
2266.235,14.417
2266.245,15.685
2266.255,17.138
2266.265,18.414
2266.275,18.457
2266.285,17.044
2266.295,14.09
2266.305,10.494
2266.315,8.881
2266.325,8.015
2266.335,8.044
2266.345,9.3
2266.355,12.406
2266.365,17.136
2266.375,22.697
2266.385,29.914
2266.395,36.73
2266.405,41.651
2266.415,44.447
2266.425,42.797
2266.435,37.431
2266.445,31.964
2266.455,27.294
2266.465,25.616
2266.475,25.918
2266.485,27.885
2266.495,30.651
2266.505,31.631
2266.515,29.298
2266.525,23.385
2266.535,17.987
2266.545,14.888
2266.555,14.404
2266.565,14.985
2266.575,15.069
2266.585,15.263
2266.595,16.677
2266.605,19.05
2266.615,22.021
2266.625,23.76
2266.635,24.701
2266.645,26.672
2266.655,30.956
2266.665,37.191
2266.675,46.561
2266.685,56.267
2266.695,61.33
2266.705,54.883
2266.715,39.764
2266.725,24.937
2266.735,17.058
2266.745,18.89
2266.755,23.356
2266.765,27.436
2266.775,28.841
2266.785,26.311
2266.795,22.525
2266.805,19.457
2266.815,17.656
2266.825,17.11
2266.835,16.724
2266.845,14.849
2266.855,12.404
2266.865,12.3
2266.875,14.858
2266.885,16.52
2266.895,17.493
2266.905,17.358
2266.915,16.08
2266.925,15.099
2266.935,14.35
2266.945,13.437
2266.955,13.208
2266.965,14.964
2266.975,17.085
2266.985,18.646
2266.995,20.205
2267.005,21.054
2267.015,21.073
2267.025,19.245
2267.035,15.094
2267.045,9.777
2267.055,7.102
2267.065,7.612
2267.075,10.696
2267.085,14.552
2267.095,19.0
2267.105,22.696
2267.115,25.298
2267.125,28.066
2267.135,29.408
2267.145,30.43
2267.155,31.151
2267.165,29.763
2267.175,25.45
2267.185,21.493
2267.195,18.661
2267.205,16.853
2267.265,23.311
2267.275,21.262
2267.285,18.736
2267.295,17.062
2267.305,16.428
2267.315,17.851
2267.325,21.62
2267.335,25.625
2267.345,27.123
2267.355,25.218
2267.365,20.573
2267.375,15.812
2267.385,12.809
2267.395,12.041
2267.405,11.877
2267.415,12.111
2267.425,13.227
2267.435,15.342
2267.445,17.87
2267.455,19.837
2267.465,20.525
2267.475,20.487
2267.485,18.52
2267.495,14.596
2267.505,11.173
2267.515,9.6
2267.525,9.942
2267.535,12.821
2267.545,19.375
2267.555,29.407
2267.565,42.893
2267.575,56.379
2267.585,62.782
2267.595,58.194
2267.605,46.683
2267.615,29.16
2267.625,18.841
2267.635,18.785
2267.645,25.003
2267.655,31.608
2267.665,34.586
2267.675,33.768
2267.685,28.917
2267.695,23.585
2267.705,21.382
2267.715,21.805
2267.725,21.189
2267.735,19.0
2267.745,16.43
2267.755,13.545
2267.765,11.906
2267.775,11.774
2267.785,13.042
2267.795,14.655
2267.805,15.923
2267.815,15.419
2267.825,14.185
2267.835,13.227
2267.845,12.493
2267.855,13.468
2267.865,16.074
2267.875,18.501
2267.885,19.411
2267.895,18.634
2267.905,16.454
2267.915,14.499
2267.925,14.008
2267.935,14.262
2267.945,14.613
2267.955,15.004
2267.965,14.981
2267.975,14.323
2267.985,13.121
2267.995,11.086
2268.005,8.773
2268.015,7.291
2268.025,6.878
2268.035,7.98
2268.045,10.355
2268.055,13.196
2268.065,15.654
2268.075,17.16
2268.085,16.943
2268.095,16.205
2268.105,14.596
2268.115,12.247
2268.125,10.973
2268.135,10.653
2268.145,10.59
2268.155,10.502
2268.165,9.871
2268.175,8.902
2268.185,8.377
2268.195,8.45
2268.205,9.923
2268.215,12.916
2268.225,17.04
2268.235,20.978
2268.245,26.007
2268.255,32.394
2268.265,37.235
2268.275,42.427
2268.285,43.809
2268.295,39.953
2268.305,30.712
2268.315,21.05
2268.325,15.725
2268.335,15.934
2268.345,18.987
2268.355,23.94
2268.365,28.613
2268.375,32.221
2268.385,34.73
2268.395,39.195
2268.405,49.469
2268.415,61.366
2268.425,71.68
2268.435,73.697
2268.445,64.544
2268.455,45.748
2268.465,27.909
2268.475,20.487
2268.485,12.555
2268.495,11.236
2268.505,13.847
2268.515,15.906
2268.525,17.462
2268.535,19.293
2268.545,19.655
2268.555,18.774
2268.565,17.969
2268.575,17.086
2268.585,15.902
2268.595,15.499
2268.605,15.826
2268.615,15.768
2268.625,15.936
2268.635,17.482
2268.645,18.204
2268.655,18.394
2268.665,19.619
2268.675,20.738
2268.685,20.831
2268.695,20.813
2268.705,20.992
2268.715,22.351
2268.725,27.032
2268.735,33.647
2268.745,43.943
2268.755,53.099
2268.765,56.686
2268.775,52.0
2268.785,39.405
2268.795,28.048
2268.805,17.832
2268.815,13.262
2268.825,14.109
2268.835,16.829
2268.845,19.224
2268.855,20.138
2268.865,19.093
2268.875,16.634
2268.885,13.814
2268.895,13.455
2268.905,15.481
2268.915,18.305
2268.925,19.824
2268.935,19.021
2268.945,16.632
2268.955,13.667
2268.965,11.826
2268.975,11.654
2268.985,12.637
2268.995,14.531
2269.005,16.227
2269.015,17.009
2269.025,16.044
2269.035,14.172
2269.045,11.448
2269.055,9.727
2269.065,9.989
2269.075,11.399
2269.085,13.363
2269.095,15.424
2269.105,15.793
2269.115,14.794
2269.125,13.542
2269.135,13.969
2269.145,16.345
2269.155,19.614
2269.165,22.292
2269.175,23.849
2269.185,23.307
2269.195,21.65
2269.205,19.969
2269.215,19.837
2269.225,50.906
