Depth,Br
2669.675,0.6615
2669.685,0.6293
2669.695,0.6047
2669.705,0.7675
2669.715,0.8812
2669.725,0.9786
2669.735,0.9024
2669.745,0.7447
2669.755,0.6613
2669.765,0.5954
2669.775,0.6092
2669.785,0.6278
2669.795,0.6528
2669.805,0.5421
2669.815,0.5527
2669.825,0.4868
2669.835,0.3796
2669.845,0.6942
2669.855,1.1583
2669.865,1.0694
2669.875,0.976
2669.885,0.5987
2669.895,0.3658
2669.905,0.3712
2669.915,0.3992
2669.925,0.43
2669.935,0.5551
2669.945,0.6675
2669.955,0.7968
2669.965,0.8255
2669.975,0.7811
2669.985,0.6342
2669.995,0.4206
2670.005,0.2226
2670.015,0.2271
2670.025,0.2396
2670.035,0.1876
2670.045,0.1757
2670.075,0.1279
2670.085,0.1895
2670.095,0.2349
2670.105,0.3136
2670.115,0.4941
2670.125,0.4778
2670.135,0.6096
2670.145,0.7507
2670.155,0.8624
2670.165,0.9271
2670.175,0.8977
2670.185,0.6915
2670.195,0.5277
2670.205,0.3893
2670.215,0.3862
2670.225,0.4682
2670.235,0.6499
2670.245,0.8759
2670.255,0.9898
2670.265,0.8559
2670.275,0.5554
2670.285,0.3777
2670.295,0.3433
2670.305,0.2974
2670.315,0.2006
2670.325,0.2479
2670.335,0.3702
2670.345,0.3737
2670.355,0.3175
2670.365,0.3575
2670.375,0.3281
2670.385,0.5054
2670.395,0.5347
2670.405,0.658
2670.415,0.643
2670.425,0.6159
2670.435,0.5617
2670.445,0.4071
2670.455,0.3322
2670.465,0.3187
2670.475,0.3957
2670.485,0.4752
2670.495,0.6043
2670.505,0.5612
2670.515,0.3797
2670.525,0.3528
2670.535,0.3547
2670.545,0.3707
2670.555,0.3419
2670.565,0.3196
2670.575,0.3936
2670.585,0.3958
2670.595,0.3719
2670.605,0.3197
2670.615,0.3618
2670.625,0.3559
2670.635,0.4015
2670.645,0.4443
2670.655,0.4516
2670.665,0.2625
2670.675,0.3313
2670.685,0.4512
2670.695,0.6905
2670.705,0.8116
2670.715,0.7983
2670.725,0.992
2670.735,1.2988
2670.745,1.1866
2670.755,0.8081
2670.765,0.4906
2670.775,0.348
2670.785,0.3201
2670.795,0.4771
2670.805,0.5073
2670.815,0.5191
2670.825,0.5087
2670.835,0.4583
2670.845,0.4332
2670.855,0.4857
2670.865,0.551
2670.875,0.6558
2670.885,0.6727
2670.895,0.66
2670.905,0.6412
2670.915,0.5714
2670.925,0.6243
2670.935,0.6273
2670.945,0.61
2670.955,0.6952
2670.965,0.7788
2670.975,0.6377
2670.985,0.5307
2670.995,0.4656
2671.005,0.48
2671.015,0.6808
2671.025,0.7727
2671.035,0.9139
2671.045,1.179
2671.055,1.543
2671.075,1.2806
2671.085,0.8175
2671.095,0.5338
2671.105,0.4409
2671.115,0.3232
2671.125,0.2675
2671.135,0.3014
2671.145,0.4006
2671.155,0.4167
2671.165,0.343
2671.175,0.3265
2671.185,0.3216
2671.195,0.4668
2671.205,0.5079
2671.215,0.4826
2671.225,0.5304
2671.235,0.6033
2671.245,0.6199
2671.255,0.5342
2671.265,0.5229
2671.275,0.6251
2671.285,0.6855
2671.295,0.5928
2671.305,0.51
2671.315,0.4889
2671.325,0.3034
2671.335,0.3116
2671.345,0.2669
2671.355,0.253
2671.365,0.3384
2671.375,0.4997
2671.385,0.686
2671.395,0.6835
2671.405,0.6256
2671.415,0.4971
2671.425,0.586
2671.435,0.8389
2671.445,0.9421
2671.455,0.8489
2671.465,0.6593
2671.475,0.4698
2671.485,0.4276
2671.495,0.4179
2671.505,0.4699
2671.515,0.4109
2671.525,0.2875
2671.535,0.2929
2671.545,0.3294
2671.555,0.3542
2671.565,0.318
2671.575,0.3143
2671.585,0.4093
2671.595,0.5137
2671.605,0.6268
2671.615,0.6419
2671.625,0.7778
2671.635,0.8951
2671.645,1.0903
2671.655,1.0326
2671.665,0.8321
2671.675,0.7204
2671.685,0.6161
2671.695,0.4587
2671.705,0.2724
2671.715,0.2125
2671.725,0.2003
2671.735,0.1726
2671.745,0.1616
2671.755,0.223
2671.765,0.3809
2671.775,0.4743
2671.785,0.6717
2671.795,0.7717
2671.805,0.7137
2671.815,0.6877
2671.825,0.6741
2671.835,0.7137
2671.845,0.6938
2671.855,0.6613
2671.865,0.7488
2671.875,0.7915
2671.885,0.6067
2671.895,0.3605
2671.905,0.1596
2671.915,0.1674
2671.925,0.2132
2671.935,0.2132
2671.965,0.2046
2671.975,0.2091
2671.985,0.1908
2671.995,0.2458
2672.005,0.3216
2672.015,0.3026
2672.025,0.285
2672.035,0.2599
2672.045,0.233
2672.055,0.3031
2672.065,0.5348
2672.075,0.7573
2672.085,0.7751
2672.095,0.7096
2672.105,0.5157
2672.115,0.4604
2672.125,0.4966
2672.135,0.53
2672.145,0.6304
2672.155,0.6637
2672.165,0.6539
2672.175,0.6433
2672.185,0.8228
2672.195,0.8593
2672.205,0.891
2672.215,0.9451
2672.225,0.8312
2672.235,0.7284
2672.245,0.7194
2672.255,0.8746
2672.265,0.9829
2672.275,1.1068
2672.285,1.2319
2672.295,0.908
2672.305,0.7577
2672.315,0.5349
2672.325,0.4497
2672.375,0.2098
2672.385,0.1929
2672.395,0.209
2672.405,0.3152
2672.415,0.3414
2672.425,0.3066
2672.435,0.4094
2672.445,0.4278
2672.455,0.3562
2672.465,0.2426
2672.475,0.1606
2672.485,0.1686
2672.495,0.1951
2672.505,0.2814
2672.515,0.3308
2672.525,0.4796
2672.535,0.6002
2672.545,0.8049
2672.555,0.9417
2672.565,0.9229
2672.575,0.8765
2672.585,0.7782
2672.595,0.5446
2672.605,0.4182
2672.615,0.4071
2672.625,0.4691
2672.635,0.607
2672.645,0.7645
2672.655,0.7996
2672.665,0.8465
2672.675,1.0158
2672.685,0.9851
2672.695,0.7647
2672.705,0.6915
2672.715,0.6653
2672.725,0.68
2672.735,0.8167
2672.745,0.779
2672.755,0.6213
2672.765,0.4365
2672.775,0.4289
2672.785,0.394
2672.795,0.3946
2672.805,0.5138
2672.815,0.7262
2672.825,0.9903
2672.835,1.0392
2672.845,1.0544
2672.855,0.8363
2672.865,0.6214
2672.875,0.565
2672.885,0.5541
2672.895,0.6059
2672.905,0.7644
2672.915,0.7489
2672.925,0.7273
2672.935,0.5702
2672.945,0.5393
2672.955,0.5095
2672.965,0.4879
2672.975,0.4228
2672.985,0.3462
2672.995,0.2584
2673.005,0.2391
2673.015,0.1789
2673.025,0.1376
2673.035,0.1906
2673.045,0.2309
2673.055,0.2225
2673.065,0.2878
2673.075,0.2435
2673.085,0.2178
2673.095,0.2097
2673.105,0.2013
2673.115,0.2066
2673.125,0.2035
2673.135,0.1564
2673.145,0.1324
2673.155,0.1621
2673.165,0.1486
2673.175,0.1949
2673.185,0.1905
2673.195,0.1701
2673.205,0.2438
2673.215,0.3285
2673.225,0.3214
2673.235,0.2691
2673.245,0.2726
2673.255,0.273
2673.265,0.2525
2673.275,0.2555
2673.285,0.2437
2673.295,0.1775
2673.305,0.3395
2673.315,0.5514
2673.325,0.706
2673.335,0.9143
2673.345,0.872
2673.355,0.805
2673.365,0.8899
2673.375,0.9464
2673.385,1.0662
2673.395,1.3124
2673.405,1.44
2673.415,1.1775
2673.425,1.279
2673.435,1.1171
2673.445,0.9771
2673.455,0.8185
2673.465,0.6894
2673.475,0.6496
2673.485,0.613
2673.495,0.5648
2673.505,0.5409
2673.515,0.5478
2673.525,0.6411
2673.535,0.8221
2673.545,0.9924
2673.555,1.0403
2673.565,1.039
2673.575,1.0213
2673.585,0.918
2673.595,0.6098
2673.605,0.4081
2673.615,0.3082
2673.625,0.3643
2673.635,0.5018
2673.645,0.6043
2673.655,0.644
2673.665,0.4896
2673.675,0.3153
2673.685,0.1531
2673.695,0.1263
2673.705,0.137
2673.715,0.167
2673.725,0.2145
2673.735,0.3246
2673.745,0.3529
2673.755,0.5157
2673.765,0.6311
2673.775,0.5894
2673.785,0.5663
2673.795,0.5525
2673.805,0.606
2673.815,0.6819
2673.825,0.6126
2673.835,0.4622
2673.845,0.345
2673.855,0.3211
2673.865,0.3293
2673.875,0.4136
2673.885,0.5638
2673.895,0.6198
2673.905,0.675
2673.915,0.5841
2673.925,0.4226
2673.935,0.2861
2673.945,0.3124
2673.955,0.2801
2673.965,0.2799
2673.975,0.2533
2673.985,0.2261
2673.995,0.2449
2674.005,0.2514
2674.015,0.2681
2674.025,0.3398
2674.035,0.2474
2674.045,0.2243
2674.055,0.2696
2674.065,0.3082
2674.075,0.4277
2674.085,0.5466
2674.095,0.5714
2674.105,0.5982
2674.115,0.6446
2674.125,0.8355
2674.135,1.0716
2674.145,1.1674
2674.155,1.2481
2674.165,1.1329
2674.175,0.8187
2674.185,0.4479
2674.195,0.2703
2674.205,0.2225
2674.215,0.1297
2674.225,0.1501
2674.235,0.1484
2674.245,0.1666
2674.255,0.1904
2674.265,0.1914
2674.275,0.1606
2674.285,0.1712
2674.295,0.1839
2674.305,0.2272
2674.315,0.3627
2674.325,0.4498
2674.335,0.4425
2674.345,0.5884
2674.355,0.6323
2674.365,0.5686
2674.375,0.6898
2674.385,0.6898
2674.395,0.8205
2674.405,1.0093
2674.415,1.0282
2674.425,1.0924
2674.435,0.8135
2674.445,0.497
2674.455,0.3581
2674.465,0.3244
2674.475,0.3273
2674.485,0.213
2674.495,0.152
2674.505,0.2299
2674.515,0.3102
2674.525,0.2648
2674.535,0.2302
2674.545,0.3011
2674.555,0.3731
2674.565,0.453
2674.575,0.5185
2674.585,0.5027
2674.595,0.3739
2674.605,0.2725
2674.615,0.1813
2674.625,0.1616
2674.635,0.2924
2674.645,0.3697
2674.655,0.4089
2674.665,0.3828
2674.675,0.3675
2674.685,0.3729
2674.695,0.4103
2674.705,0.3917
2674.715,0.3521
2674.725,0.2497
2674.735,0.2686
2674.745,0.2714
2674.755,0.349
2674.765,0.4533
2674.775,0.581
2674.785,0.8116
2674.795,0.9331
2674.805,0.9102
2674.815,0.8853
2674.825,0.8582
2674.835,0.5885
2674.845,0.4534
2674.855,0.4833
2674.865,0.3805
2674.875,0.3574
2674.885,0.4337
2674.895,0.4586
2674.905,0.4186
2674.915,0.3674
2674.925,0.381
2674.935,0.4978
2674.945,0.6674
2674.955,0.6788
2674.965,0.7703
2674.975,0.9332
2674.985,0.9041
2674.995,0.9781
2675.005,1.1474
2675.015,1.2557
2675.025,1.4557
2675.035,1.4336
2675.045,1.269
2675.055,1.1538
2675.065,0.9181
2675.075,0.6047
2675.085,0.403
2675.095,0.2088
2675.105,0.2073
2675.115,0.263
2675.125,0.3005
2675.135,0.4737
2675.145,0.6405
2675.155,0.6543
2675.165,0.6732
2675.175,0.5563
2675.185,0.3877
2675.195,0.2979
2675.205,0.2341
2675.215,0.177
2675.225,0.1914
2675.235,0.2248
2675.245,0.179
2675.255,0.1695
2675.265,0.1216
2675.275,0.1009
2675.285,0.1403
2675.295,0.1539
2675.305,0.1314
2675.315,0.1664
2675.325,0.2659
2675.335,0.2454
2675.345,0.2166
2675.355,0.2454
2675.365,0.2313
2675.375,0.2779
2675.385,0.253
2675.395,0.2285
2675.405,0.2544
2675.415,0.2385
2675.425,0.2194
2675.435,0.2491
2675.445,0.2612
2675.455,0.2532
2675.465,0.2694
2675.475,0.257
2675.485,0.2548
2675.495,0.2811
2675.505,0.3402
2675.515,0.3225
2675.525,0.3247
2675.535,0.2831
2675.545,0.2291
2675.555,0.2233
2675.565,0.202
2675.575,0.2004
2675.585,0.2114
2675.595,0.2748
2675.605,0.349
2675.615,0.3254
2675.625,0.3062
2675.635,0.4021
2675.645,0.717
2675.655,0.8732
2675.665,0.8291
2675.675,0.8818
2675.685,1.1211
2675.695,1.2201
2675.705,0.8085
2675.715,0.4824
2675.725,0.3506
2675.735,0.2281
2675.745,0.1792
2675.755,0.2691
2675.765,0.2912
2675.775,0.3505
2675.785,0.3663
2675.795,0.3594
2675.805,0.4542
2675.815,0.6027
2675.825,0.6906
2675.835,0.7046
2675.845,0.7119
2675.855,0.6428
2675.865,0.7866
2675.875,1.068
2675.885,1.1805
2675.895,1.1584
2675.905,1.03
2675.915,0.8225
2675.925,0.6639
2675.935,0.5932
2675.945,0.617
2675.955,0.5699
2675.965,0.4672
2675.975,0.4377
2675.985,0.5349
2675.995,0.6323
2676.005,0.8925
2676.015,1.0554
2676.025,0.836
2676.035,0.681
2676.045,0.6877
2676.055,0.778
2676.065,0.8572
2676.075,0.6985
2676.085,0.6103
2676.095,0.5902
2676.105,0.6711
2676.115,0.7287
2676.125,0.7867
2676.135,0.9264
2676.145,0.9991
2676.155,0.7099
2676.165,0.6306
2676.175,0.6793
2676.185,0.6569
2676.195,0.6587
2676.205,0.6623
2676.215,0.5722
2676.225,0.3638
2676.235,0.2526
2676.245,0.2546
2676.255,0.2644
2676.265,0.2836
2676.275,0.451
2676.285,0.6308
2676.295,0.8299
2676.305,0.9797
2676.315,1.144
2676.325,1.0018
2676.335,0.6816
2676.345,0.4934
2676.355,0.4407
2676.365,0.5583
2676.375,0.7829
2676.385,0.825
2676.395,0.6872
2676.405,0.3916
2676.415,0.2628
2676.425,0.3806
2676.435,0.4284
2676.445,0.4203
2676.455,0.391
2676.465,0.4951
2676.475,0.6668
2676.485,0.7384
2676.495,0.6632
2676.505,0.4586
2676.515,0.2347
2676.525,0.2271
2676.535,0.3309
2676.545,0.3191
2676.555,0.2696
2676.565,0.3255
2676.575,0.3094
2676.585,0.3904
2676.595,0.5348
2676.605,0.7925
2676.615,0.8088
2676.625,0.7543
2676.635,0.4991
2676.645,0.3606
2676.655,0.2504
2676.665,0.3925
2676.675,0.6151
2676.685,0.7721
2676.695,1.1301
2676.705,1.409
2676.715,1.3553
2676.725,1.2098
2676.735,0.9069
2676.745,0.7155
2676.755,0.5832
2676.765,0.4793
2676.775,0.3908
2676.785,0.4294
2676.795,0.5605
2676.805,0.5278
2676.815,0.453
2676.825,0.3436
2676.835,0.2913
2676.845,0.28
2676.855,0.2762
2676.865,0.3417
2676.875,0.2952
2676.885,0.2442
2676.895,0.2251
2676.905,0.2565
2676.915,0.3524
2676.925,0.3263
2676.935,0.3245
2676.945,0.5524
2676.955,0.7859
2676.965,1.1336
2676.975,1.3343
2676.985,1.3074
2676.995,1.3551
2677.005,1.1535
2677.015,0.8226
2677.025,1.0059
2677.035,1.3256
2677.045,1.4529
2677.055,1.448
2677.065,1.4671
2677.075,1.0458
2677.085,0.6586
2677.095,0.5603
2677.105,0.5262
2677.115,0.3716
2677.125,0.3827
2677.135,0.3405
2677.145,0.3438
2677.155,0.3356
2677.165,0.2713
2677.175,0.2526
2677.185,0.1898
2677.195,0.1931
2677.205,0.1898
2677.215,0.3261
2677.225,0.4527
2677.235,0.6502
2677.245,0.9706
2677.255,1.277
2677.265,1.4811
2677.275,1.136
2677.285,0.9618
2677.295,0.9194
2677.305,0.6821
2677.315,0.5268
2677.325,0.4087
2677.375,0.5013
2677.385,0.4984
2677.395,0.3439
2677.405,0.3182
2677.415,0.3347
2677.425,0.3343
2677.435,0.2711
2677.445,0.2335
2677.455,0.1722
2677.465,0.1483
2677.475,0.1115
2677.485,0.2107
2677.495,0.36
2677.505,0.3789
2677.515,0.4878
2677.525,0.6015
2677.535,0.758
2677.545,0.8737
2677.555,0.8972
2677.565,0.836
2677.575,0.7204
2677.585,0.7246
2677.595,0.7194
2677.605,0.7284
2677.615,0.9228
2677.625,0.9609
2677.635,0.859
2677.645,0.7604
2677.655,0.4654
2677.665,0.4213
2677.675,0.3943
2677.685,0.2702
2677.695,0.2699
2677.705,0.2401
2677.715,0.2876
2677.725,0.3952
2677.735,0.3867
2677.745,0.3907
2677.755,0.4778
2677.765,0.503
2677.775,0.4768
2677.785,0.4051
2677.795,0.374
2677.805,0.3736
2677.815,0.4066
2677.825,0.3961
2677.835,0.3271
2677.845,0.295
2677.855,0.3312
2677.865,0.3946
2677.875,0.5463
2677.885,0.6251
2677.895,0.7198
2677.905,0.7242
2677.915,0.7234
2677.925,0.6667
2677.935,0.6167
2677.945,0.6261
2677.955,0.6479
2677.965,0.6447
2677.975,0.6662
2677.985,0.634
2677.995,0.7994
2678.005,0.8777
2678.015,0.9007
2678.025,0.9831
2678.035,1.0317
2678.045,0.9948
2678.055,0.8562
2678.065,0.8975
2678.075,1.0822
2678.085,1.0021
2678.095,0.9618
2678.105,0.8859
2678.115,0.8664
2678.125,0.6397
2678.135,0.4909
2678.145,0.4151
2678.155,0.3487
2678.165,0.2796
2678.175,0.355
2678.185,0.5305
2678.195,0.6587
2678.205,0.8657
2678.215,1.036
2678.225,0.9108
2678.235,0.6926
2678.245,0.6768
2678.255,0.7251
2678.265,0.6141
2678.275,0.409
2678.285,0.3754
2678.295,0.4188
2678.305,0.4137
2678.315,0.4429
2678.325,0.6563
2678.335,0.9622
2678.345,1.1318
2678.355,1.1731
2678.365,1.1215
2678.375,1.03
2678.385,1.0462
2678.395,0.9159
2678.405,0.7685
2678.415,0.8174
2678.425,0.8247
2678.435,0.9
2678.445,0.972
2678.455,1.038
2678.465,1.0432
2678.475,0.9285
2678.485,0.7148
2678.495,0.5304
2678.505,0.5005
2678.515,0.4873
2678.525,0.5047
2678.535,0.726
2678.545,0.7395
2678.555,0.6782
2678.565,0.6592
2678.575,0.8085
2678.585,0.8236
2678.595,0.82
2678.605,0.7981
2678.615,0.915
2678.625,1.0378
2678.635,1.1679
2678.645,1.1635
2678.655,1.1536
2678.665,1.2242
2678.675,1.1486
2678.685,0.8403
2678.695,0.6464
2678.705,0.638
2678.715,0.8872
2678.725,1.0217
2678.735,0.9308
2678.745,0.8223
2678.755,0.6487
2678.765,0.5267
2678.775,0.5858
2678.785,0.5596
2678.795,0.5073
2678.805,0.5022
2678.815,0.4197
2678.825,0.4261
2678.835,0.5143
2678.845,0.6081
2678.855,0.7796
2678.865,0.7134
2678.875,0.5958
2678.885,0.4775
2678.895,0.4097
2678.905,0.3295
2678.915,0.3195
2678.925,0.4992
2678.935,0.7367
2678.945,0.9677
2678.955,1.0183
2678.965,0.7805
2678.975,0.4753
2678.985,0.5238
2678.995,0.5897
2679.005,0.567
2679.015,0.5246
2679.025,0.6349
2679.035,0.9022
2679.045,1.1801
2679.055,1.276
2679.065,1.2653
2679.075,1.3682
2679.085,1.4143
2679.095,1.2849
2679.105,1.1387
2679.115,0.7376
2679.125,0.4928
2679.135,0.32
2679.145,0.219
2679.155,0.2348
2679.165,0.2654
2679.175,0.2775
2679.185,0.2741
2679.195,0.3467
2679.205,0.3724
2679.215,0.2356
2679.225,0.1938
2679.235,0.1817
2679.245,0.139
2679.255,0.1511
2679.265,0.1915
2679.275,0.209
2679.285,0.2429
2679.295,0.2498
2679.305,0.2575
2679.315,0.3148
2679.325,0.4451
2679.335,0.5239
2679.345,0.8045
2679.355,1.1475
2679.365,1.5313
2679.375,1.8452
2679.385,1.8207
2679.395,1.5927
2679.405,1.0871
2679.415,0.8699
2679.425,0.7765
2679.435,0.6282
2679.445,0.5504
2679.455,0.6407
2679.465,0.9006
2679.475,1.0337
2679.485,1.291
2679.495,1.4089
2679.505,1.2513
2679.515,0.9185
2679.525,0.7689
2679.535,0.681
2679.545,0.5957
2679.555,0.5458
2679.565,0.3698
2679.575,0.2277
2679.585,0.2174
2679.595,0.2158
2679.605,0.2451
2679.615,0.1864
2679.625,0.1646
2679.635,0.1449
2679.645,0.1332
2679.655,0.2172
2679.665,0.2767
2679.675,0.32
2679.685,0.3643
2679.695,0.2894
2679.705,0.2402
2679.715,0.3307
2679.725,0.2279
2679.735,0.2748
2679.745,0.2822
2679.755,0.2145
2679.765,0.2465
2679.775,0.2403
2679.785,0.2182
2679.795,0.2121
2679.805,0.2067
2679.815,0.2928
2679.825,0.2988
2679.835,0.3269
2679.845,0.3415
2679.855,0.4021
2679.865,0.3868
2679.875,0.3381
2679.885,0.3185
2679.895,0.3614
2679.905,0.4666
2679.915,0.4892
2679.925,0.5673
2679.935,0.9831
2679.945,1.416
2679.955,1.7632
2679.965,1.7483
2679.975,1.4084
2679.985,0.9938
2679.995,0.7084
2680.005,0.5498
2680.015,0.3505
2680.025,0.2342
2680.035,0.2228
2680.045,0.2896
2680.055,0.4533
2680.065,0.9137
2680.075,1.5699
2680.085,1.4704
2680.095,1.1212
2680.105,0.6801
2680.115,0.447
2680.125,0.2744
2680.135,0.2607
2680.145,0.2553
2680.155,0.3084
2680.165,0.2514
2680.175,0.1289
2680.185,0.124
2680.195,0.1714
2680.205,0.1744
2680.215,0.1715
2680.225,0.1779
2680.235,0.1764
2680.245,0.1988
2680.255,0.294
2680.265,0.33
2680.275,0.3261
2680.285,0.3025
2680.295,0.277
2680.305,0.3187
2680.315,0.3122
2680.325,0.2897
2680.335,0.2874
2680.345,0.3133
2680.355,0.2055
2680.365,0.1641
2680.375,0.225
2680.385,0.2619
2680.395,0.2015
2680.405,0.2481
2680.415,0.2469
2680.425,0.2622
2680.435,0.2948
2680.445,0.4043
2680.455,0.5785
2680.465,0.6042
2680.475,0.5915
2680.485,0.6352
2680.495,0.6237
2680.505,0.6712
2680.515,0.8514
2680.525,0.9402
2680.535,0.9132
2680.545,0.8643
2680.555,0.9094
2680.565,1.1802
2680.575,1.2411
2680.585,1.2982
2680.595,0.9939
2680.605,0.6919
2680.615,0.4403
2680.625,0.405
2680.635,0.3881
2680.645,0.231
2680.655,0.1609
2680.665,0.2373
2680.675,0.2631
2680.685,0.272
2680.695,0.2852
2680.705,0.2875
2680.715,0.1951
2680.725,0.1514
2680.735,0.259
2680.745,0.3553
2680.755,0.3807
2680.765,0.4633
2680.775,0.5084
2680.785,0.6038
2680.795,0.5634
2680.805,0.4663
2680.815,0.459
2680.825,0.4173
2680.835,0.3939
2680.845,0.4876
2680.855,0.6641
2680.865,0.8442
2680.875,0.89
2680.885,0.7752
2680.895,0.8222
2680.905,0.5762
2680.915,0.3698
2680.925,0.3412
2680.935,0.3312
2680.945,0.3165
2680.955,0.212
2680.965,0.183
2680.975,0.2341
2680.985,0.2102
2680.995,0.2459
2681.005,0.3578
2681.015,0.3421
2681.025,0.4018
2681.035,0.4446
2681.045,0.5215
2681.055,0.6009
2681.065,0.647
2681.075,0.7829
2681.085,0.8236
2681.095,0.8622
2681.105,0.8782
2681.115,0.9146
2681.125,1.0436
2681.135,1.2328
2681.145,1.235
2681.155,0.9638
2681.165,0.9678
2681.175,0.7571
2681.185,0.3833
2681.195,0.2898
2681.205,0.2975
2681.215,0.303
2681.225,0.3335
2681.235,0.5017
2681.245,0.7502
2681.255,0.9239
2681.265,0.9779
2681.275,0.9895
2681.285,1.0102
2681.295,0.7904
2681.305,0.528
2681.315,0.455
2681.325,0.4603
2681.335,0.6011
2681.345,0.6587
2681.355,0.7093
2681.365,0.792
2681.375,0.9451
2681.385,1.0444
2681.395,0.8643
2681.405,0.7146
2681.415,0.696
2681.425,0.7289
2681.435,0.643
2681.445,0.5308
2681.455,0.3598
2681.465,0.3149
2681.475,0.2918
2681.485,0.1886
2681.495,0.135
2681.505,0.2219
2681.515,0.2258
2681.525,0.2599
2681.535,0.2851
2681.545,0.2946
2681.555,0.3616
2681.565,0.424
2681.575,0.4645
2681.585,0.4791
2681.595,0.5073
2681.605,0.6577
2681.615,0.966
2681.625,1.3767
2681.635,1.553
2681.645,1.6199
2681.655,1.187
2681.665,0.6991
2681.675,0.4981
2681.685,0.4418
2681.695,0.3769
2681.705,0.368
2681.715,0.4627
2681.725,0.572
2681.735,0.6767
2681.745,0.8884
2681.755,0.9459
2681.765,0.9747
2681.775,0.9743
2681.785,1.0184
2681.795,0.9928
2681.805,0.9867
2681.815,0.866
2681.825,0.688
2681.835,0.7176
2681.845,0.5936
2681.855,0.3118
2681.865,0.1882
2681.875,0.1775
2681.885,0.1067
2681.895,0.1326
2681.905,0.1736
2681.915,0.1656
2681.925,0.1437
2681.935,0.2075
2681.945,0.3374
2681.955,0.5513
2681.965,0.6736
2681.975,0.8626
2681.985,1.022
2681.995,1.1721
2682.005,1.1951
2682.015,0.9934
2682.025,0.8588
2682.035,0.8332
2682.045,0.5771
2682.055,0.4216
2682.065,0.4584
2682.075,0.4022
2682.085,0.3552
2682.095,0.317
2682.105,0.3169
2682.115,0.2541
2682.125,0.1224
2682.135,0.12
2682.145,0.2063
2682.155,0.2364
2682.165,0.2118
2682.175,0.2215
2682.185,0.3811
2682.195,0.3547
2682.205,0.286
2682.215,0.2755
2682.225,0.2405
2682.235,0.248
2682.245,0.223
2682.255,0.2313
2682.265,0.1806
2682.275,0.0706
2682.285,0.0816
2682.295,0.1474
2682.305,0.2636
2682.315,0.3267
2682.325,0.4747
2682.335,0.7201
2682.345,0.8771
2682.355,0.9606
2682.365,1.1054
2682.375,0.863
2682.385,0.6566
2682.395,0.5322
2682.405,0.5049
2682.415,0.5054
2682.425,0.2825
2682.435,0.2115
2682.445,0.1842
2682.455,0.2312
2682.465,0.4044
2682.475,0.6491
2682.485,0.8568
2682.495,0.8987
2682.505,0.7653
2682.515,0.6619
2682.525,0.5465
2682.535,0.5311
2682.545,0.6896
2682.555,0.7615
2682.565,0.8659
2682.575,1.0465
2682.585,0.9888
2682.595,0.5755
2682.605,0.3489
2682.615,0.2772
2682.625,0.3176
2682.635,0.3192
2682.645,0.2853
2682.655,0.2141
2682.665,0.2142
2682.675,0.1958
2682.685,0.1459
2682.695,0.109
2682.705,0.242
2682.715,0.3563
2682.725,0.356
2682.735,0.384
2682.745,0.4183
2682.755,0.239
2682.775,0.1735
2682.785,0.2144
2682.795,0.2952
2682.805,0.3415
2682.815,0.351
2682.825,0.3469
2682.835,0.3807
2682.845,0.3734
2682.855,0.3564
2682.865,0.5606
2682.875,0.889
2682.885,1.209
2682.895,1.3407
2682.905,1.2403
2682.915,0.954
2682.925,0.7759
2682.935,0.5921
2682.945,0.4577
2682.955,0.4369
2682.965,0.477
2682.975,0.5536
2682.985,0.609
2682.995,0.6463
2683.005,0.5587
2683.015,0.4704
2683.025,0.4595
2683.035,0.3511
2683.045,0.2413
2683.055,0.2796
2683.065,0.326
2683.075,0.3814
2683.085,0.4927
2683.095,0.4986
2683.105,0.5042
2683.115,0.458
2683.125,0.4967
2683.135,0.4959
2683.145,0.4535
2683.155,0.4768
2683.165,0.4692
2683.175,0.5677
2683.185,0.5596
2683.195,0.6137
2683.205,0.7575
2683.215,1.0831
2683.225,1.3259
2683.235,1.1649
2683.245,0.8956
2683.255,0.5361
2683.265,0.4277
2683.275,0.4799
2683.285,0.633
2683.295,0.8455
2683.305,1.0413
2683.315,1.222
2683.325,1.3127
2683.385,0.3242
2683.395,0.2918
2683.405,0.4018
2683.415,0.4135
2683.425,0.4114
2683.435,0.469
2683.445,0.6256
2683.455,0.5824
2683.465,0.5193
2683.475,0.5554
2683.485,0.5402
2683.495,0.5096
2683.505,0.5622
2683.515,0.4069
2683.525,0.3423
2683.535,0.2818
2683.545,0.2376
2683.555,0.3644
2683.565,0.5077
2683.575,0.4783
2683.585,0.4749
2683.595,0.5869
2683.605,0.8025
2683.615,0.9831
2683.625,1.0333
2683.635,1.0224
2683.645,1.0725
2683.655,1.0713
2683.665,1.2036
2683.675,1.0851
2683.685,0.7922
2683.695,0.8094
2683.705,0.8685
2683.715,0.9543
2683.725,0.9171
2683.735,0.8183
2683.745,0.714
2683.755,0.5877
2683.765,0.5015
2683.775,0.6162
2683.785,0.7782
2683.795,0.8618
2683.805,0.917
2683.815,0.9848
2683.825,0.8205
2683.835,0.5704
2683.845,0.5072
2683.855,0.4718
2683.865,0.4735
2683.875,0.4902
2683.885,0.4896
2683.895,0.5934
2683.905,0.766
2683.915,0.7892
2683.925,0.6559
2683.935,0.5947
2683.945,0.6695
2683.955,0.7021
2683.965,0.8035
2683.975,0.8465
2683.985,0.7752
2683.995,0.5099
2684.005,0.3469
